Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Sale_Price
80,9600,3,3,1969,1969,128,0,1,4,2,2,5,1,588,1288,1,1336,0,3,1,6,1,3,502,2,312,8,2009,1.0,2.0,1336.0,12.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,163000
92,11764,7,6,1999,2007,348,2,1,4,2,1,6,3,628,1152,4,1164,1106,4,3,9,1,4,671,2,132,4,2010,0.0,3.0,2270.0,58.0,330319.1267605634,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,290000
21,1680,4,3,1972,1972,297,0,1,2,2,1,1,7,483,483,1,483,504,2,1,5,1,1,288,2,0,6,2006,0.0,2.0,987.0,0.0,105608.33333333331,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,94500
70,18044,7,3,1986,1986,0,2,1,4,2,1,1,7,279,279,3,2726,0,2,3,6,1,4,691,4,216,8,2007,0.0,3.0,2726.0,234.0,207550.83495145632,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,315000
50,7288,3,4,1942,1950,0,0,1,2,2,2,3,6,671,976,1,976,0,2,1,5,0,0,215,2,160,8,2006,1.0,1.0,976.0,0.0,103752.90322580644,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,102000
84,9660,7,3,1997,1997,1290,2,1,4,2,1,1,7,1173,1173,4,1182,1017,3,3,9,1,2,516,2,0,9,2008,0.0,3.0,2199.0,132.0,330319.1267605634,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,284500
130,40094,9,3,2007,2008,762,3,1,5,2,4,6,3,878,3138,4,3138,1538,3,4,11,1,4,884,2,208,10,2007,1.0,4.0,4676.0,407.0,130843.38144329896,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,184750
72,8640,6,3,2007,2008,0,2,1,5,2,1,1,7,1372,1372,4,1372,0,3,3,6,0,0,529,2,0,5,2008,0.0,2.0,1372.0,141.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,250580
69,9142,3,3,1900,2006,0,0,2,3,2,1,1,7,797,797,1,830,797,4,1,10,0,0,420,1,192,2,2008,0.0,2.0,1627.0,61.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,139500
60,8064,4,3,1950,1950,0,0,1,2,2,3,3,6,174,795,3,765,368,3,1,5,0,0,900,2,0,12,2009,0.0,1.0,1133.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,128500
85,14450,6,3,1979,1979,194,2,1,4,3,1,5,1,469,1782,1,1782,0,3,3,6,1,2,551,2,467,3,2008,1.0,2.0,1782.0,0.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,220000
75,13500,9,8,1893,2000,0,3,4,2,2,1,1,7,1237,1237,3,1521,1254,3,3,9,1,4,880,2,105,7,2008,0.0,4.0,2775.0,503.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,325000
0,21000,4,3,1953,1953,184,0,3,4,2,2,5,1,905,1809,1,2259,0,3,3,7,2,4,450,2,166,10,2007,1.0,2.0,2259.0,313.0,207550.83495145632,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,217000
70,7945,3,4,1959,1959,0,0,1,2,2,1,5,1,465,1150,4,1150,0,3,1,6,0,0,300,2,0,5,2006,1.0,1.0,1150.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,141000
70,9658,7,3,2006,2006,383,2,1,4,2,1,1,7,1598,1598,3,1606,0,3,3,6,1,4,871,2,230,7,2009,0.0,2.0,1606.0,61.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,255900
64,7018,3,3,1979,1979,0,0,1,0,0,0,0,5,0,0,1,1535,0,4,1,8,0,0,400,2,0,6,2009,0.0,2.0,1535.0,0.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,118858
0,11677,3,2,1966,1966,442,0,1,2,2,3,3,6,30,1040,1,1040,0,3,1,6,0,0,264,2,0,2,2007,1.0,1.0,1040.0,91.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,123000
80,8000,3,3,1960,1960,0,0,1,2,2,1,4,2,125,1377,1,1377,0,3,1,6,2,2,351,2,0,11,2007,1.0,1.0,1377.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,156500
74,8834,8,3,2004,2005,216,2,1,5,2,1,6,3,292,1462,4,1462,762,4,4,10,1,4,738,2,184,6,2009,1.0,3.0,2224.0,0.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,350000
60,5280,2,6,1895,1950,0,0,1,1,3,1,1,7,173,173,4,825,536,2,1,6,0,0,185,2,0,7,2008,0.0,1.0,1361.0,124.0,103752.90322580644,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,89000
71,8520,3,2,1952,1952,0,0,2,2,2,1,3,6,403,910,2,910,475,4,1,6,0,0,720,2,0,6,2010,0.0,2.0,1385.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,166000
44,3842,7,3,2004,2005,174,2,1,5,2,4,6,3,221,1594,4,1646,0,2,3,5,1,4,482,2,128,1,2008,2.0,2.0,1646.0,53.0,207550.83495145632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,275000
57,8846,3,3,1996,1996,0,2,1,4,2,3,6,3,572,870,4,914,0,2,1,5,0,0,576,2,0,7,2006,0.0,1.0,914.0,0.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,148000
82,9950,6,3,1995,1995,290,2,1,4,2,1,6,3,638,1203,4,1214,1306,4,3,9,1,2,721,2,224,6,2007,0.0,3.0,2520.0,115.0,330319.1267605634,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,290000
78,10140,6,4,1967,1967,264,0,1,2,2,1,4,2,713,1334,3,1334,0,3,1,7,0,0,477,2,0,4,2006,1.0,2.0,1334.0,55.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,164500
0,14171,6,3,1993,1994,0,2,1,4,2,1,6,3,457,812,4,1101,1099,4,3,9,1,2,453,2,168,12,2008,0.0,3.0,2200.0,99.0,184070.184,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,225000
65,8450,6,3,2003,2003,0,2,1,4,2,2,6,3,638,1337,4,1337,0,3,3,6,0,0,531,2,0,10,2007,1.0,2.0,1337.0,40.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,185000
160,15623,9,3,1996,1996,0,2,1,5,2,3,6,3,300,2396,4,2411,2065,4,4,10,2,2,813,2,171,7,2007,1.0,4.0,4476.0,79.0,330319.1267605634,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,745000
41,12393,6,3,2004,2005,0,2,1,4,2,1,1,7,847,847,4,847,1101,4,3,8,1,4,434,2,100,9,2006,0.0,3.0,1948.0,49.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,195000
0,6627,5,4,1949,1950,0,0,1,0,0,0,0,5,0,0,1,720,0,2,1,4,0,0,287,3,0,7,2008,0.0,1.0,720.0,0.0,124756.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,72500
81,10530,4,4,1975,2000,248,0,1,2,3,1,5,1,127,675,1,1109,766,3,3,8,1,2,485,2,48,6,2006,0.0,3.0,1875.0,29.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,184500
135,12304,6,3,2005,2005,144,2,1,4,2,1,6,3,1347,1367,4,1367,0,2,3,6,1,4,484,2,0,6,2008,0.0,2.0,1367.0,34.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,192000
69,12366,5,3,1945,1950,0,0,1,0,0,0,0,5,0,0,1,729,0,2,1,5,0,0,0,0,0,10,2006,0.0,1.0,729.0,24.0,103752.90322580644,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,51689
80,9600,4,4,1955,1972,164,0,1,2,2,3,4,2,350,1156,4,1520,0,3,1,7,2,4,364,2,0,3,2010,1.0,1.0,1520.0,190.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,153000
42,4084,6,4,1986,1986,340,2,1,4,2,3,6,3,384,1277,3,1501,0,2,3,6,1,2,512,2,240,7,2008,1.0,2.0,1501.0,0.0,246599.54166666663,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,241500
0,19690,4,6,1966,1966,0,2,3,4,2,3,1,7,697,697,1,1575,626,4,3,8,1,4,432,4,586,8,2006,0.0,2.0,2201.0,237.0,130843.38144329896,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,274970
74,12395,3,4,1984,1984,0,0,1,2,2,1,5,1,217,864,1,889,0,3,1,6,0,0,484,2,0,4,2008,0.0,1.0,889.0,0.0,162226.63157894736,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137500
0,9144,3,3,1940,1982,0,0,1,2,2,1,3,6,484,883,3,988,517,3,1,8,0,0,240,2,0,7,2008,1.0,1.0,1505.0,0.0,124756.25,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,145000
73,8760,4,4,1959,1959,220,0,1,2,2,1,1,7,1194,1194,1,1194,0,3,1,6,0,0,312,2,0,4,2010,1.0,1.0,1194.0,121.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,148000
30,3180,4,3,2005,2005,0,2,1,4,2,1,6,3,210,600,4,600,600,2,3,5,0,0,480,2,0,5,2008,1.0,3.0,1200.0,167.0,229707.32417582415,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,165000
81,11841,4,3,1990,1990,104,0,3,4,2,3,6,3,0,816,1,816,0,3,1,5,0,0,0,0,0,5,2007,1.0,1.0,816.0,33.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,118500
70,9100,6,3,2000,2000,244,2,1,4,2,3,6,3,125,1525,4,1525,0,3,3,6,0,0,541,2,219,9,2006,1.0,2.0,1525.0,37.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,235000
58,8154,1,3,1941,1950,0,0,1,2,2,1,4,2,0,480,1,540,0,1,1,4,0,0,200,3,0,4,2010,0.0,1.0,540.0,0.0,103752.90322580644,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,82000
71,9230,3,7,1965,1998,166,0,1,2,2,2,6,3,203,864,3,1200,0,1,3,6,0,0,884,2,0,10,2006,1.0,2.0,1200.0,65.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,146000
60,7200,3,7,1950,2002,0,0,1,2,2,1,5,1,317,864,3,864,0,3,3,5,0,0,720,2,194,7,2007,1.0,1.0,864.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,129000
82,11880,6,3,1978,1978,206,0,1,4,2,1,5,1,567,1271,1,1601,0,3,1,7,1,2,478,2,0,4,2009,0.0,2.0,1601.0,0.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,157000
0,3072,6,3,2004,2004,18,2,1,4,2,1,6,3,306,1365,4,1548,0,2,3,7,1,2,388,2,143,9,2006,1.0,2.0,1548.0,21.0,196661.67857142855,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,225000
79,12327,7,7,1983,2009,0,2,1,4,2,4,6,3,55,1496,4,1496,636,1,3,5,1,4,612,2,349,9,2009,1.0,2.0,2132.0,41.0,184070.184,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,316600
0,57200,3,3,1948,1950,0,0,1,2,2,3,4,2,60,747,1,1687,0,3,1,7,2,2,572,2,0,6,2010,1.0,1.0,1687.0,51.0,246599.54166666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,160000
0,11200,4,3,1985,1985,85,2,1,4,2,1,6,3,40,1298,1,1298,0,3,3,5,1,2,403,2,165,5,2006,1.0,2.0,1298.0,27.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,180000
58,7250,4,3,1993,1993,45,0,1,4,2,1,1,7,1181,1181,4,1190,0,3,3,6,1,2,430,2,0,11,2009,0.0,2.0,1190.0,22.0,190646.57575757572,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,166000
100,9670,7,4,1935,1950,40,0,1,2,3,1,2,4,398,608,1,983,890,4,1,9,2,4,786,2,0,6,2008,0.0,2.0,1873.0,208.0,207550.83495145632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,257076
82,14235,4,7,1900,1993,0,0,1,3,4,1,1,7,676,676,1,831,614,3,1,6,0,0,484,2,0,3,2010,0.0,2.0,1445.0,60.0,184070.184,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,138500
60,6000,4,4,1941,1950,0,0,3,2,4,1,5,1,360,735,4,869,349,3,1,6,1,4,440,2,0,3,2007,1.0,1.0,1218.0,0.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,131000
68,8935,6,3,2002,2002,95,2,1,4,2,1,1,7,831,831,4,831,829,3,3,7,0,0,493,2,144,7,2009,0.0,3.0,1660.0,69.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,195000
0,3300,2,5,1910,1950,0,0,1,2,2,1,1,7,624,624,4,816,0,2,1,5,1,4,0,0,0,6,2009,0.0,1.0,816.0,34.0,123991.89121338911,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,58500
60,7200,3,4,1955,1967,0,0,3,2,2,2,6,3,398,768,3,1024,564,3,1,6,0,0,480,2,0,3,2008,0.0,2.0,1588.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,150000
60,13680,3,4,1940,1950,0,0,1,2,2,1,5,1,112,840,4,840,727,2,1,6,2,2,440,2,0,2,2009,1.0,2.0,1567.0,172.0,207550.83495145632,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,205000
89,12461,7,3,1994,1995,0,2,1,4,2,1,6,3,168,1624,4,1624,0,2,3,5,1,3,757,2,0,7,2006,1.0,2.0,1624.0,307.0,330319.1267605634,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,262000
85,11475,4,4,1961,1961,90,0,1,2,2,4,5,1,640,1208,4,1576,0,4,3,7,1,1,368,2,85,9,2009,1.0,1.0,1576.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,174500
63,12680,6,4,1988,1988,102,2,1,4,4,2,6,3,692,1675,4,1688,0,2,4,6,1,5,528,2,0,6,2008,1.0,2.0,1688.0,48.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,226500
70,8145,6,3,2007,2007,0,2,1,4,2,1,1,7,738,738,4,738,738,3,3,7,0,0,552,2,0,6,2007,0.0,3.0,1476.0,36.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,179400
52,51974,8,3,2006,2007,710,3,1,5,2,3,6,3,1559,2660,4,2338,0,4,3,8,2,4,1110,2,0,6,2007,1.0,3.0,2338.0,135.0,324229.1960784314,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,591587
107,14450,8,3,2006,2007,315,3,1,5,2,4,1,7,2121,2121,4,2121,0,3,4,8,1,5,732,2,124,5,2007,0.0,3.0,2121.0,98.0,322018.265060241,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,415298
0,8063,4,3,2000,2000,0,0,1,4,2,1,1,7,924,924,4,948,742,3,1,7,1,2,463,2,100,11,2007,0.0,3.0,1690.0,49.0,190646.57575757572,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,181000
76,7570,4,3,1964,1964,420,0,1,2,2,1,1,7,780,780,1,993,813,4,1,8,0,0,483,2,0,3,2009,0.0,2.0,1806.0,56.0,145097.34988713317,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,144750
43,5005,7,3,1992,1992,0,2,1,4,2,1,5,1,1017,1280,4,1280,0,2,3,5,0,0,506,2,0,1,2010,0.0,2.0,1280.0,82.0,324229.1960784314,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,191500
0,12732,6,4,1974,1974,0,0,1,2,2,2,6,3,150,752,1,1285,782,3,3,7,2,2,784,2,297,6,2009,0.0,3.0,2067.0,41.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,206000
0,9503,3,3,1958,1983,0,0,1,2,2,1,5,1,193,1024,1,1344,0,2,1,6,1,2,484,2,316,6,2007,1.0,1.0,1344.0,29.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,144000
80,9600,4,4,1971,1971,0,0,1,2,2,1,5,1,386,715,1,930,715,4,1,7,0,0,441,2,0,6,2010,0.0,3.0,1645.0,79.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,171000
44,12864,6,3,2002,2002,0,2,1,4,2,1,6,3,17,1409,4,1409,0,1,3,4,1,4,576,2,0,7,2007,1.0,2.0,1409.0,144.0,162226.63157894736,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,245000
59,5870,4,8,1900,2000,0,0,3,2,2,1,1,7,554,554,4,736,554,3,1,6,0,0,200,2,38,4,2008,0.0,2.0,1290.0,113.0,124756.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,106900
0,5271,6,3,1986,1986,0,0,1,4,2,4,6,3,371,1453,3,1453,0,2,3,6,1,2,445,2,0,12,2006,1.0,2.0,1453.0,80.0,208662.0909090909,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,190000
21,1533,2,4,1970,2008,0,0,1,2,2,1,1,7,546,546,1,798,546,3,1,6,1,2,0,0,0,5,2009,0.0,2.0,1344.0,0.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97000
