MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Bsmt_Baths,Baths,Total_SF_Floors,Pool_Presence,Porch_Presence,Porch_Area,Mean_Price_Neigh,Actual Value,Predicted Value,Difference
One_Story_PUD_1946_and_Newer,Residential_Low_Density,48,6240,1,0,Regular,Lvl,1,Inside,Gtl,Northridge_Heights,Norm,1,TwnhsE,One_Story,7,3,2006,2007,Hip,1,MetalSd,MetalSd,BrkFace,176,2,1,PConc,4,2,1,6,3,1,0,496,1342,GasA,4,Y,1342,0,0,2,1,3,6,Typ,1,4,Attchd,Fin,550,2,2,Paved,0,None,0,6,2008,WD ,Normal,1.0,2.0,1342.0,0.0,1.0,36.0,322018.265060241,234250,219639.7835811454,14610.216418854601
One_Story_PUD_1946_and_Newer,Residential_Low_Density,28,7296,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,Stone_Brook,Norm,1,TwnhsE,One_Story,7,3,2004,2005,Gable,1,CemntBd,CmentBd,None,0,2,1,PConc,5,2,3,6,3,1,0,243,2208,GasA,4,Y,2522,0,0,1,1,3,8,Typ,1,4,Attchd,Fin,564,2,2,Paved,182,None,0,11,2009,WD ,Normal,1.0,2.0,2522.0,0.0,1.0,58.0,324229.1960784314,375000,374168.318904325,831.6810956749832
Duplex_All_Styles_and_Ages,Residential_Low_Density,60,8544,1,0,Regular,Lvl,1,Corner,Gtl,North_Ames,Norm,1,Duplex,One_Story,5,2,1950,1950,Gable,1,BrkFace,Stone,None,0,0,1,Slab,0,0,0,0,5,0,0,0,0,Wall,2,N,1040,0,0,2,2,1,6,Typ,0,0,Detchd,Unf,400,2,3,Paved,0,None,0,12,2006,WD ,Normal,0.0,2.0,1040.0,0.0,0.0,0.0,145097.34988713317,81400,78089.81089683245,3310.1891031675477
Two_Story_1946_and_Newer,Residential_Low_Density,89,10557,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Northridge,Norm,1,OneFam,Two_Story,8,3,1998,1998,Gable,1,MetalSd,MetalSd,BrkFace,422,2,1,PConc,5,2,4,6,3,1,0,736,1408,GasA,4,Y,1671,1407,0,4,1,3,9,Typ,1,2,Attchd,Fin,806,2,2,Paved,108,None,0,7,2007,WD ,Normal,1.0,3.0,3078.0,0.0,1.0,88.0,330319.1267605634,410000,396694.46073365805,13305.539266341948
Two_Story_1946_and_Newer,Residential_Low_Density,59,11796,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,6,3,2004,2005,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,3,1,7,1,0,847,847,GasA,4,Y,847,1112,0,4,1,3,8,Typ,1,4,BuiltIn,Fin,434,2,2,Paved,100,None,0,7,2007,WD ,Normal,0.0,3.0,1959.0,0.0,1.0,49.0,190646.57575757572,215000,214431.7150687156,568.2849312844046
Two_Story_1946_and_Newer,Residential_Low_Density,64,7713,1,0,Regular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,6,3,2007,2007,Gable,1,VinylSd,VinylSd,Stone,16,2,1,PConc,4,2,1,1,7,1,0,728,728,GasA,4,Y,728,728,0,3,1,3,7,Typ,0,0,Attchd,Fin,400,2,2,Paved,100,None,0,7,2007,New,Partial,0.0,3.0,1456.0,0.0,1.0,25.0,190646.57575757572,177594,171055.212313633,6538.787686366995
Two_Story_1946_and_Newer,Residential_Low_Density,50,9360,1,0,Regular,Lvl,1,Corner,Gtl,Edwards,Norm,1,OneFam,Two_Story,4,7,1962,2001,Gable,1,VinylSd,VinylSd,BrkCmn,216,2,1,CBlock,2,2,1,3,6,1,0,297,621,GasA,1,Y,621,648,0,3,1,1,7,Typ,0,0,Detchd,Unf,280,2,2,Paved,0,None,0,11,2008,WD ,Normal,0.0,2.0,1269.0,0.0,1.0,237.0,130843.38144329896,134500,137087.76748783057,2587.7674878305697
Two_Story_1946_and_Newer,Residential_Low_Density,80,10793,1,0,Regular,Lvl,1,Inside,Gtl,Northwest_Ames,RRAn,1,OneFam,Two_Story,3,3,1969,1969,Mansard,1,WdShing,HdBoard,BrkFace,263,0,1,CBlock,2,2,1,3,6,4,287,0,780,GasA,4,Y,780,840,0,4,1,1,7,Min1,0,0,Attchd,Fin,462,2,2,Paved,208,None,0,4,2007,WD ,Normal,0.0,3.0,1620.0,0.0,0.0,0.0,188406.90839694656,152000,144557.52969108778,7442.4703089122195
Two_Story_1946_and_Newer,Residential_Low_Density,75,12447,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Somerset,RRAn,1,OneFam,Two_Story,7,3,2005,2006,Gable,1,CemntBd,CmentBd,Stone,192,2,1,PConc,4,4,1,1,7,1,0,1100,1100,GasA,4,Y,1116,848,0,3,1,3,8,Typ,1,4,BuiltIn,Fin,760,2,2,Paved,200,None,0,1,2006,New,Partial,0.0,3.0,1964.0,0.0,1.0,71.0,229707.32417582415,252000,244580.82437517785,7419.17562482215
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7024,1,0,Regular,Lvl,1,Inside,Gtl,Edwards,Norm,1,OneFam,One_Story,2,3,2005,2005,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,1,6,3,1,0,108,1132,GasA,4,Y,1132,0,0,2,1,3,5,Typ,0,0,Attchd,Fin,451,2,2,Paved,252,None,0,6,2008,WD ,Normal,1.0,2.0,1132.0,0.0,1.0,65.0,130843.38144329896,176000,157774.2388187653,18225.761181234702
One_Story_1946_and_Newer_All_Styles,Residential_Medium_Density,50,6000,1,0,Regular,Lvl,1,Inside,Gtl,Old_Town,Norm,1,OneFam,One_Story,3,4,1957,1957,Hip,1,BrkFace,BrkFace,None,0,0,1,CBlock,2,2,1,3,6,1,0,620,928,GasA,3,Y,928,0,0,3,1,1,5,Typ,0,0,Attchd,Fin,288,2,2,Paved,0,None,0,6,2008,WD ,Normal,0.0,1.0,928.0,0.0,0.0,0.0,123991.89121338911,112500,116388.70625641145,3888.706256411446
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,10004,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,4,4,1964,1964,Gable,1,HdBoard,Plywood,BrkFace,180,0,1,CBlock,2,2,1,3,6,4,345,975,1516,GasA,1,Y,1516,0,0,3,1,1,6,Typ,0,0,Attchd,RFn,472,2,2,Paved,0,None,0,2,2009,WD ,Normal,0.0,2.0,1516.0,0.0,1.0,0.0,145097.34988713317,167000,158333.57215508187,8666.42784491813
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,93,9382,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,One_Story,6,3,1999,2000,Gable,1,VinylSd,VinylSd,BrkFace,125,2,1,PConc,4,2,1,1,7,1,0,1468,1468,GasA,4,Y,1479,0,0,3,1,3,6,Typ,0,0,Attchd,RFn,577,2,2,Paved,120,None,0,7,2008,WD ,Normal,0.0,2.0,1479.0,0.0,1.0,26.0,201803.43445692884,191000,192354.6520457761,1354.6520457761071
Two_Story_1945_and_Older,Residential_Low_Density,43,5707,1,0,Regular,Bnk,1,Inside,Gtl,South_and_West_of_Iowa_State_University,Feedr,1,OneFam,Two_Story,4,4,1935,1950,Gable,1,Wd Sdng,Wd Sdng,None,0,0,1,BrkTil,2,2,1,1,7,1,0,583,583,GasA,3,Y,647,595,0,3,1,1,6,Typ,1,4,Detchd,Unf,180,3,2,Paved,329,None,0,3,2009,WD ,Normal,0.0,2.0,1242.0,0.0,1.0,97.0,135071.9375,105000,117897.70098091796,12897.700980917958
Two_Story_1946_and_Newer,Residential_Low_Density,0,8010,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,6,3,2002,2003,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,840,840,GasA,4,Y,840,880,0,3,1,3,7,Typ,1,4,BuiltIn,Fin,400,2,2,Paved,138,None,0,7,2008,WD ,Normal,0.0,3.0,1720.0,0.0,1.0,49.0,190646.57575757572,188000,191257.0186059459,3257.018605945894
Two_Story_1946_and_Newer,Residential_Low_Density,80,11316,1,0,Regular,Lvl,1,Corner,Gtl,Timberland,Norm,1,OneFam,Two_Story,6,3,2002,2003,Gable,1,VinylSd,VinylSd,BrkFace,44,2,1,PConc,4,2,1,6,3,1,0,193,817,GasA,4,Y,824,1070,0,4,1,3,8,Typ,1,4,BuiltIn,Fin,510,2,2,Paved,0,None,0,2,2010,WD ,Normal,1.0,3.0,1894.0,0.0,1.0,41.0,246599.54166666663,214900,228056.90165694978,13156.901656949776
Two_Story_1946_and_Newer,Floating_Village_Residential,75,9000,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,Two_Story,7,3,2008,2008,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,768,768,GasA,4,Y,786,804,0,3,1,3,6,Typ,0,0,Attchd,RFn,676,2,2,Paved,0,None,0,6,2009,WD ,Normal,0.0,3.0,1590.0,0.0,1.0,31.0,229707.32417582415,210000,210991.43547573537,991.4354757353722
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,59,17169,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,Northridge_Heights,Norm,1,OneFam,One_Story,9,3,2007,2007,Hip,1,CemntBd,CmentBd,BrkFace,970,3,1,PConc,5,2,3,6,3,1,0,636,2320,GasA,4,Y,2290,0,0,2,1,4,7,Typ,1,4,Attchd,Fin,1174,2,2,Paved,192,None,0,8,2007,New,Partial,2.0,3.0,2290.0,0.0,1.0,31.0,322018.265060241,500067,482955.79552114184,17111.204478858155
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,85,10130,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,7,3,2007,2007,Gable,1,VinylSd,VinylSd,Stone,260,2,1,PConc,4,2,3,6,3,1,0,408,1702,GasA,4,Y,1702,0,0,3,1,3,7,Typ,1,4,Attchd,RFn,844,2,2,Paved,0,None,0,3,2009,WD ,Normal,1.0,2.0,1702.0,0.0,1.0,70.0,229707.32417582415,275500,282119.4375873025,6619.437587302527
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8475,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,2,6,1956,1956,Gable,1,VinylSd,VinylSd,None,0,0,1,CBlock,2,2,1,5,1,1,0,724,952,GasA,4,Y,952,0,0,2,1,1,4,Typ,0,0,Detchd,Unf,283,2,2,Paved,0,None,0,4,2008,WD ,Normal,0.0,1.0,952.0,0.0,0.0,0.0,145097.34988713317,135750,115207.47722381438,20542.522776185622
Two_Story_1946_and_Newer,Floating_Village_Residential,112,12217,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,Two_Story,7,3,2007,2007,Hip,1,WdShing,Wd Shng,None,0,2,1,PConc,5,2,3,6,3,1,0,210,955,GasA,4,Y,955,925,0,3,1,4,8,Typ,1,4,Attchd,Fin,880,2,2,Paved,168,None,0,12,2007,New,Partial,1.0,3.0,1880.0,0.0,1.0,128.0,229707.32417582415,310013,316044.17390342074,6031.173903420742
PUD_Multilevel_Split_Level_Foyer,Residential_Medium_Density,35,3675,1,0,Regular,Lvl,1,Inside,Gtl,Edwards,Norm,1,TwnhsE,SFoyer,4,3,2005,2006,Gable,1,VinylSd,VinylSd,BrkFace,80,0,1,Wood,4,2,4,6,3,1,0,0,547,GasA,3,Y,1072,0,0,2,1,1,5,Typ,0,0,Basment,Fin,525,2,2,Paved,0,None,0,4,2009,WD ,Normal,1.0,1.0,1072.0,0.0,1.0,29.0,130843.38144329896,145500,138007.2628081474,7492.73719185259
Two_Story_1946_and_Newer,Residential_Low_Density,96,12539,1,0,Regular,Lvl,1,Inside,Gtl,Northridge_Heights,PosN,1,OneFam,Two_Story,9,3,2005,2006,Hip,1,CemntBd,CmentBd,BrkFace,468,3,1,PConc,5,2,4,6,3,1,0,538,1620,GasA,4,Y,1632,1158,0,4,1,4,10,Typ,1,5,BuiltIn,Fin,1150,2,2,Paved,30,None,0,6,2008,WD ,Normal,1.0,3.0,2790.0,0.0,1.0,200.0,322018.265060241,460000,464591.48972425325,4591.489724253246
Two_Story_1946_and_Newer,Residential_Low_Density,99,16779,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer,Feedr,1,OneFam,Two_Story,3,2,1920,1996,Gable,1,Wd Sdng,Wd Sdng,BrkFace,356,0,2,CBlock,4,2,1,4,2,1,0,404,671,GasA,2,Y,1567,1087,0,4,1,1,11,Mod,1,4,Attchd,Unf,638,2,2,Paved,128,Shed,500,5,2007,WD ,Normal,0.0,3.0,2654.0,0.0,1.0,571.0,136751.1523178808,158000,200382.36521712426,42382.36521712426
One_and_Half_Story_Finished_All_Ages,Residential_Medium_Density,60,10440,1,1,Regular,Lvl,1,Corner,Gtl,Old_Town,Norm,1,OneFam,Two_Story,3,4,1910,1981,Gable,1,Wd Sdng,Wd Sdng,None,0,0,1,PConc,2,2,1,1,7,1,0,440,440,GasA,3,Y,682,548,0,2,1,1,5,Typ,0,0,Detchd,Unf,440,2,2,Paved,74,None,0,5,2009,WD ,Normal,0.0,2.0,1230.0,0.0,1.0,129.0,123991.89121338911,110000,122494.8401488741,12494.840148874093
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,100,21750,1,0,Regular,HLS,1,Inside,Mod,Mitchell,Artery,1,OneFam,One_Story,3,3,1954,1954,Hip,1,HdBoard,HdBoard,None,0,0,1,CBlock,2,2,1,1,7,1,0,988,988,GasA,4,Y,988,0,0,2,1,1,4,Typ,0,0,Attchd,RFn,520,2,2,Dirt_Gravel,0,None,0,2,2008,WD ,Normal,0.0,1.0,988.0,0.0,0.0,0.0,162226.63157894736,113000,127131.46161135033,14131.461611350329
One_Story_PUD_1946_and_Newer,Residential_Medium_Density,59,5568,1,0,Slightly_Irregular,HLS,1,Inside,Mod,Crawford,Norm,1,TwnhsE,One_Story,7,3,2006,2007,Hip,1,CemntBd,CmentBd,Stone,473,2,1,PConc,4,2,4,6,3,1,0,0,1573,GasA,3,Y,1625,0,0,2,1,3,5,Typ,1,4,Attchd,Fin,495,2,2,Paved,123,None,0,10,2007,New,Partial,2.0,2.0,1625.0,0.0,1.0,0.0,207550.83495145632,375000,300778.9250744112,74221.0749255888
Two_Story_1946_and_Newer,Residential_Low_Density,60,7500,1,0,Regular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,1998,1999,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,476,952,GasA,3,Y,952,684,0,3,1,1,7,Typ,1,2,Attchd,Fin,440,2,2,Paved,0,None,0,10,2009,WD ,Normal,1.0,3.0,1636.0,0.0,1.0,85.0,190646.57575757572,191000,193577.05081879633,2577.050818796328
Two_Story_1946_and_Newer,Residential_Low_Density,75,9743,1,0,Regular,Lvl,1,Inside,Gtl,Northwest_Ames,Norm,1,OneFam,Two_Story,3,4,1969,1969,Gable,1,VinylSd,VinylSd,None,0,0,1,CBlock,2,3,1,4,2,1,0,440,720,GasA,3,Y,720,588,0,3,1,1,7,Typ,0,0,Detchd,Unf,484,2,2,Paved,0,None,0,6,2008,WD ,Normal,0.0,2.0,1308.0,0.0,0.0,0.0,188406.90839694656,146900,141756.01970231568,5143.98029768432
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,36,2628,1,0,Regular,Lvl,1,Inside,Gtl,Northridge_Heights,Norm,1,Twnhs,Two_Story,6,3,2003,2003,Gable,1,VinylSd,Wd Shng,Stone,106,2,1,PConc,4,2,1,1,7,1,0,764,764,GasA,4,Y,764,862,0,2,1,3,6,Typ,0,0,BuiltIn,RFn,474,2,2,Paved,0,None,0,6,2010,WD ,Normal,0.0,3.0,1626.0,0.0,1.0,28.0,322018.265060241,175500,159785.51270443696,15714.487295563042
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,11664,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Artery,1,OneFam,One_Story,4,3,1948,1950,Gable,1,MetalSd,MetalSd,BrkFace,206,0,1,CBlock,2,3,1,4,2,1,0,746,1082,GasA,1,Y,1082,0,0,2,1,1,5,Typ,1,4,Detchd,Unf,240,2,2,Paved,0,None,0,11,2007,WD ,Normal,0.0,1.0,1082.0,0.0,1.0,131.0,145097.34988713317,119200,127303.55785480968,8103.557854809682
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,81,14175,1,0,Regular,Bnk,1,Inside,Mod,Sawyer,PosA,1,OneFam,One_Story,3,3,1956,1998,Hip,1,BrkFace,BrkFace,None,0,0,1,CBlock,2,2,1,3,6,5,522,332,1240,GasA,3,Y,1375,0,0,3,1,1,6,Typ,1,4,Attchd,Unf,323,2,2,Paved,0,None,0,12,2007,WD ,Normal,1.0,1.0,1375.0,0.0,0.0,0.0,136751.1523178808,187000,159977.24930184594,27022.750698154065
Two_Story_1946_and_Newer,Residential_Low_Density,98,12256,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northridge,Norm,1,OneFam,Two_Story,7,3,1994,1995,Gable,1,HdBoard,HdBoard,BrkFace,362,2,1,PConc,5,2,3,6,3,1,0,431,1463,GasA,4,Y,1500,1122,0,3,1,3,9,Typ,2,2,Attchd,RFn,712,2,2,Paved,186,None,0,4,2010,WD ,Normal,1.0,3.0,2622.0,0.0,1.0,33.0,330319.1267605634,325000,334814.974613708,9814.974613707978
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,13495,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,4,1956,1956,Gable,1,Wd Sdng,Wd Sdng,BrkFace,70,0,3,CBlock,2,2,1,4,2,2,201,222,1048,GasA,2,Y,1728,0,0,3,1,1,7,Min1,1,4,Detchd,Unf,576,2,2,Paved,0,None,0,7,2009,WD ,Normal,1.0,2.0,1728.0,0.0,1.0,100.0,145097.34988713317,177625,162326.8442667561,15298.155733243912
One_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2529,1,0,Regular,Lvl,1,Inside,Gtl,Northpark_Villa,Norm,1,Twnhs,One_Story,6,4,1977,1977,Gable,1,Plywood,Brk Cmn,None,0,0,1,CBlock,4,2,1,5,1,1,0,677,1055,GasA,2,Y,1055,0,0,2,1,1,4,Typ,0,0,Attchd,Unf,440,2,2,Paved,0,None,0,9,2008,WD ,Normal,0.0,2.0,1055.0,0.0,1.0,39.0,140710.86956521738,148500,134366.43099472547,14133.569005274534
Two_Story_1946_and_Newer,Residential_Low_Density,0,14067,1,0,Regular,Lvl,1,FR3,Gtl,Gilbert,Norm,1,OneFam,Two_Story,4,3,1991,1991,Gable,1,HdBoard,HdBoard,BrkFace,194,0,1,PConc,4,2,1,5,1,1,0,332,836,GasA,3,Y,851,858,0,3,1,3,7,Typ,0,0,Attchd,Fin,416,2,2,Paved,0,None,0,9,2008,WD ,Normal,1.0,3.0,1709.0,0.0,1.0,41.0,190646.57575757572,185000,181403.3486056175,3596.6513943824975
One_Story_1946_and_Newer_All_Styles,Floating_Village_Residential,84,11096,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,OneFam,One_Story,7,3,2006,2006,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,3,6,3,1,0,1632,1656,GasA,4,Y,1656,0,0,3,1,3,7,Typ,0,0,Attchd,RFn,826,2,2,Paved,0,None,0,7,2007,WD ,Normal,0.0,2.0,1656.0,0.0,1.0,147.0,229707.32417582415,249700,256204.77781089302,6504.7778108930215
Two_Family_conversion_All_Styles_and_Ages,Residential_High_Density,58,6430,1,0,Regular,Bnk,1,Corner,Gtl,South_and_West_of_Iowa_State_University,Feedr,1,TwoFmCon,One_and_Half_Fin,4,4,1945,1950,Gable,1,Wd Sdng,Wd Sdng,None,0,0,1,CBlock,2,2,3,4,2,1,0,0,780,GasA,1,N,816,524,0,3,1,1,6,Typ,0,0,Attchd,Unf,440,2,2,Paved,0,None,0,7,2006,WD ,Abnorml,1.0,1.0,1340.0,0.0,0.0,0.0,135071.9375,128000,115344.11374813475,12655.886251865246
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2117,1,0,Regular,Lvl,1,Inside,Gtl,Somerset,Norm,1,TwnhsE,Two_Story,4,3,2000,2000,Gable,1,MetalSd,MetalSd,BrkFace,513,2,1,PConc,4,2,1,6,3,1,0,336,756,GasA,4,Y,756,756,0,2,1,3,4,Typ,1,2,Detchd,Unf,440,2,2,Paved,0,None,0,6,2007,WD ,Normal,0.0,3.0,1512.0,0.0,1.0,33.0,229707.32417582415,168500,179072.73693163827,10572.736931638268
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,84,12615,1,0,Regular,Lvl,1,Corner,Gtl,Edwards,Norm,1,OneFam,One_Story,4,6,1950,2001,Gable,1,WdShing,Wd Shng,None,0,0,1,CBlock,2,4,3,5,1,1,0,725,1202,GasA,1,Y,2158,0,0,4,1,3,7,Typ,1,4,Attchd,Unf,576,2,2,Paved,0,None,0,6,2007,WD ,Normal,1.0,2.0,2158.0,0.0,1.0,69.0,130843.38144329896,243000,219313.46471691946,23686.535283080535
Two_Story_1946_and_Newer,Residential_Low_Density,71,8220,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,Gilbert,Norm,1,OneFam,Two_Story,6,3,2000,2001,Gable,1,VinylSd,VinylSd,BrkFace,647,2,1,PConc,4,2,3,6,3,1,0,438,982,GasA,4,Y,1008,884,0,3,1,1,8,Typ,1,2,Attchd,RFn,431,2,2,Paved,108,None,0,7,2008,WD ,Normal,0.0,3.0,1892.0,0.0,0.0,0.0,190646.57575757572,226750,219560.7926440974,7189.2073559025885
Two_Story_PUD_1946_and_Newer,Residential_Low_Density,24,2308,1,0,Regular,Lvl,1,Inside,Gtl,Northpark_Villa,Norm,1,TwnhsE,Two_Story,4,3,1974,1974,Gable,1,Plywood,Brk Cmn,None,0,0,1,CBlock,2,2,1,5,1,3,495,103,855,GasA,1,Y,855,467,0,3,1,1,6,Typ,1,3,Attchd,Unf,440,2,2,Paved,260,None,0,6,2009,WD ,Normal,1.0,3.0,1322.0,0.0,0.0,0.0,140710.86956521738,147000,134238.41942211206,12761.580577887944
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,15498,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Timberland,Norm,1,OneFam,One_Story,7,4,1976,1976,Hip,0,Stone,HdBoard,None,0,2,1,CBlock,4,2,3,5,1,2,400,0,1565,GasA,1,Y,2898,0,0,2,1,3,10,Typ,1,4,Attchd,Fin,665,2,2,Paved,0,None,0,5,2008,COD,Abnorml,1.0,2.0,2898.0,0.0,1.0,247.0,246599.54166666663,287000,310788.2923385728,23788.29233857279
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,100,34650,1,0,Regular,Bnk,1,Inside,Gtl,Gilbert,Norm,1,TwoFmCon,One_Story,3,3,1955,1955,Hip,1,Wd Sdng,Wd Sdng,None,0,0,1,CBlock,2,2,2,3,6,1,0,0,1056,GasA,1,N,1056,0,0,3,1,1,5,Typ,0,0,Attchd,Fin,572,2,2,Paved,264,None,0,1,2006,WD ,Normal,1.0,1.0,1056.0,0.0,0.0,0.0,190646.57575757572,145000,137957.22933736988,7042.770662630122
One_Story_PUD_1946_and_Newer,Residential_High_Density,33,4113,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,TwnhsE,One_Story,4,3,2001,2001,Gable,1,MetalSd,MetalSd,None,0,2,1,PConc,4,2,2,1,7,1,0,1337,1337,GasA,4,Y,1337,0,0,2,1,3,5,Typ,1,2,Attchd,Fin,511,2,2,Paved,136,None,0,7,2007,WD ,Normal,0.0,2.0,1337.0,0.0,1.0,69.0,145097.34988713317,155000,171457.63280474042,16457.632804740424
One_Story_PUD_1946_and_Newer,Residential_Low_Density,43,3010,1,0,Regular,Lvl,1,Inside,Gtl,Bloomington_Heights,Norm,1,TwnhsE,One_Story,6,3,2005,2006,Gable,1,VinylSd,VinylSd,BrkFace,14,2,1,PConc,4,2,4,6,3,1,0,1126,1142,GasA,4,Y,1142,0,0,2,1,3,6,Typ,0,0,Attchd,Fin,440,2,2,Paved,90,None,0,6,2006,New,Partial,0.0,2.0,1142.0,0.0,0.0,0.0,196661.67857142855,156820,167944.1915736358,11124.191573635791
Two_Story_1946_and_Newer,Residential_Low_Density,0,12511,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Northwest_Ames,Norm,1,OneFam,Two_Story,6,6,1978,1978,Mansard,0,Plywood,Plywood,BrkFace,168,2,1,PConc,4,2,1,5,1,1,0,432,1420,GasA,4,Y,1420,1420,0,4,1,3,8,Min2,2,4,Attchd,Fin,1314,2,4,Paved,0,None,0,12,2008,WD ,Normal,1.0,3.0,2840.0,0.0,1.0,16.0,188406.90839694656,292500,309401.9080353906,16901.908035390603
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,13300,1,0,Regular,Lvl,1,Inside,Gtl,North_Ames,Norm,1,OneFam,One_Story,3,3,1956,2001,Hip,1,Wd Sdng,VinylSd,None,0,0,1,CBlock,2,2,1,3,6,1,0,521,1015,GasA,3,Y,1384,0,0,2,1,1,6,Min1,0,0,Attchd,Unf,896,2,2,Paved,75,Shed,400,6,2006,WD ,Normal,1.0,1.0,1384.0,0.0,1.0,324.0,145097.34988713317,159000,151654.20528472634,7345.79471527366
Duplex_All_Styles_and_Ages,Residential_Medium_Density,68,8930,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer,RRAe,1,Duplex,One_and_Half_Fin,4,3,1978,1978,Gable,1,VinylSd,VinylSd,None,0,0,1,Slab,0,0,0,0,5,0,0,0,0,GasA,1,Y,1318,584,0,4,2,1,8,Typ,0,0,Attchd,Unf,539,2,2,Paved,0,None,0,4,2010,WD ,Normal,0.0,2.0,1902.0,0.0,0.0,0.0,136751.1523178808,112000,128817.25265791321,16817.25265791321
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer,RRAe,1,OneFam,One_Story,3,2,1962,1962,Hip,1,Wd Sdng,Wd Sdng,BrkFace,51,0,1,CBlock,2,2,1,2,4,1,0,952,988,GasA,4,Y,988,0,0,3,1,1,6,Typ,0,0,Detchd,Unf,624,2,2,Paved,0,None,0,7,2006,WD ,Normal,1.0,1.0,988.0,0.0,0.0,0.0,136751.1523178808,129500,116364.39066776496,13135.609332235035
