Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Actual Value,Predicted Value,Difference
47,10820,6,3,1999,1999,0,2,1,4,2,4,6,3,646,988,4,988,885,3,3,7,1,2,597,2,202,3,2007,0.0,3.0,1873.0,124.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,235500,205683.33333333334,29816.666666666657
0,6173,3,4,1967,1967,75,0,1,2,2,1,6,3,277,876,1,902,0,3,1,6,0,0,288,2,0,8,2007,0.0,1.0,902.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,125500,124291.66666666667,1208.3333333333285
90,12878,6,3,2003,2004,418,2,1,4,2,1,5,1,498,1760,4,1760,0,3,3,8,1,4,583,2,165,6,2009,1.0,2.0,1760.0,191.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,269500,330416.6666666667,60916.666666666686
66,19255,4,3,1983,1983,100,2,1,4,2,3,3,6,0,520,3,1338,0,2,3,5,1,1,576,2,0,9,2009,0.0,2.0,1338.0,0.0,184070.184,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,156500,207833.33333333334,51333.33333333334
53,5470,5,3,1958,1958,0,0,1,2,2,1,1,7,792,792,3,792,0,2,1,4,0,0,366,2,0,8,2009,0.0,1.0,792.0,91.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,99900,96516.66666666667,3383.3333333333285
95,11639,6,3,2007,2008,0,2,1,4,2,1,1,7,1428,1428,4,1428,0,3,3,6,0,0,480,2,0,12,2008,0.0,2.0,1428.0,121.0,229707.32417582412,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182000,245301.33333333334,63301.33333333334
0,12936,4,4,1972,1972,0,0,1,2,4,1,4,2,130,723,1,735,660,3,1,6,1,2,497,2,294,12,2009,1.0,2.0,1395.0,117.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,162000,169250.0,7250.0
60,10284,2,6,1925,1993,0,0,1,2,2,2,5,1,55,1151,4,845,436,1,1,6,0,0,580,2,0,8,2007,1.0,2.0,1281.0,0.0,123991.89121338911,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,128500,143541.66666666666,15041.666666666657
0,12358,3,4,1941,1950,0,0,1,2,2,1,3,6,360,720,1,854,0,2,1,7,0,0,660,2,237,5,2007,0.0,2.0,854.0,0.0,123991.89121338911,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,128500,104483.33333333333,24016.66666666667
75,8250,4,6,1981,1981,0,0,1,0,0,0,0,5,0,0,1,964,918,4,1,8,2,2,612,2,0,5,2009,0.0,2.0,1882.0,0.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,160000,177250.0,17250.0
53,7155,6,7,1918,1990,0,0,1,2,3,2,1,7,600,600,4,628,600,3,1,6,1,4,215,2,0,5,2009,0.0,1.0,1228.0,113.0,207550.83495145632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137000,171641.66666666666,34641.66666666666
62,12677,7,3,2003,2004,472,3,1,5,2,4,6,3,300,1518,4,1518,0,1,4,6,1,4,588,2,185,4,2008,0.0,2.0,1518.0,141.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,274000,302583.3333333333,28583.333333333314
65,7150,3,4,1962,1962,60,0,1,2,2,1,2,4,182,912,3,912,0,3,1,6,0,0,252,2,0,10,2009,1.0,1.0,912.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,123000,133483.33333333334,10483.333333333343
68,7838,3,3,1967,1967,0,0,1,2,2,3,5,1,95,864,1,900,0,3,1,6,1,1,288,2,175,12,2006,1.0,1.0,900.0,145.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,123000,128250.0,5250.0
33,5976,3,6,1920,1950,0,0,1,2,2,1,1,7,624,624,3,624,624,2,1,8,0,0,0,0,0,12,2006,0.0,2.0,1248.0,387.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,93500,116416.66666666667,22916.66666666667
50,6125,3,6,1939,1998,0,0,3,2,2,1,3,6,422,728,4,728,546,3,1,6,0,0,224,2,0,3,2007,0.0,2.0,1274.0,193.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,135000,109483.33333333333,25516.66666666667
65,10237,4,3,2005,2006,0,2,1,4,2,1,6,3,1288,1316,4,1316,0,3,3,6,1,4,397,2,100,10,2006,0.0,2.0,1316.0,24.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169990,175816.66666666666,5826.666666666657
0,7015,3,2,1950,1950,161,0,1,2,2,1,2,4,524,709,1,979,224,3,3,5,1,2,352,2,0,7,2009,1.0,1.0,1203.0,249.0,124756.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,110000,123500.0,13500.0
65,10739,6,3,2002,2001,68,2,1,4,2,1,6,3,172,1431,4,1444,0,3,3,6,0,0,577,2,144,4,2009,1.0,2.0,1444.0,41.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,203000,244033.33333333334,41033.33333333334
92,15922,8,3,2005,2006,550,2,1,5,2,3,1,7,1390,1390,4,1390,1405,4,4,10,1,4,660,2,272,1,2006,0.0,4.0,2795.0,103.0,324229.1960784314,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,401179,410596.8333333333,9417.833333333314
80,8800,4,6,1964,1997,306,0,3,2,2,1,5,1,431,845,4,845,1309,5,1,8,1,4,539,2,0,7,2007,0.0,3.0,2154.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,224500,162083.33333333334,62416.66666666666
64,6410,2,3,1959,1959,0,0,1,2,2,1,2,4,301,876,1,876,0,3,1,5,0,0,320,2,0,3,2009,0.0,1.0,876.0,0.0,130843.38144329896,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,85000,123475.0,38475.0
85,12633,9,3,2006,2007,242,3,1,5,2,4,1,7,1824,1824,4,1824,0,3,4,8,1,4,932,2,160,9,2007,0.0,2.0,1824.0,36.0,246599.54166666663,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,392000,360550.0,31450.0
60,9786,5,2,1922,1950,0,0,1,2,3,1,1,7,1007,1007,2,1077,0,3,1,6,1,4,210,3,0,5,2006,0.0,1.0,1077.0,149.0,103752.90322580644,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,91000,82645.83333333333,8354.166666666672
80,8892,3,3,1960,1960,66,0,1,2,2,1,1,7,1065,1065,3,1065,0,3,1,6,0,0,461,2,74,7,2007,0.0,2.0,1065.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,126500,133518.0,7018.0
90,13339,4,4,1960,1960,132,0,1,2,2,1,2,4,621,1561,1,1561,0,3,1,6,1,4,463,2,0,5,2009,1.0,2.0,1561.0,148.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,193000,193833.33333333334,833.333333333343
21,1596,2,4,1973,1973,0,0,1,4,2,4,6,3,25,462,1,526,462,1,1,4,1,1,297,2,0,7,2008,1.0,1.0,988.0,222.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,94900,92258.33333333333,2641.6666666666715
56,6956,2,6,1948,1950,0,0,3,3,2,2,1,7,624,624,4,624,312,3,1,5,0,0,265,1,0,4,2006,0.0,1.0,936.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97900,109333.33333333333,11433.333333333328
60,7200,4,7,1915,1950,0,0,4,2,2,1,3,6,325,663,4,774,821,3,1,7,1,4,528,2,49,4,2006,0.0,2.0,1595.0,232.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,155500,129235.66666666667,26264.33333333333
68,9179,6,3,1999,1999,158,2,1,4,2,1,6,3,240,873,4,882,908,3,3,7,0,0,588,2,0,6,2008,1.0,3.0,1790.0,89.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,193000,208250.0,15250.0
0,4500,4,3,1999,1999,425,0,1,5,2,1,6,3,341,1224,4,1224,0,2,1,5,0,0,402,2,0,6,2009,1.0,2.0,1224.0,305.0,162226.63157894736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,165000,143666.66666666666,21333.333333333343
37,4435,4,3,2004,2004,169,2,1,4,2,2,6,3,186,848,4,848,0,1,3,3,1,4,420,2,140,5,2006,1.0,1.0,848.0,0.0,201803.43445692884,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,155900,140875.0,15025.0
0,12384,6,6,1976,1976,233,0,1,4,2,1,1,7,793,793,1,1142,793,3,1,7,1,2,550,2,0,11,2007,0.0,3.0,1935.0,366.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,197900,192000.0,5900.0
43,12712,4,6,1973,2006,0,0,1,4,2,2,5,1,76,1044,1,1055,0,2,3,5,1,2,542,2,455,1,2007,1.0,1.0,1055.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,147000,128229.16666666667,18770.83333333333
60,6756,3,4,1910,1950,0,0,1,2,4,1,1,7,481,481,1,899,0,2,1,5,0,0,200,2,0,9,2008,0.0,1.0,899.0,97.0,123991.89121338911,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78000,112150.0,34150.0
67,10656,7,3,2006,2007,274,2,1,4,2,3,1,7,1638,1638,4,1646,0,3,3,6,1,4,870,2,192,11,2007,0.0,2.0,1646.0,81.0,246599.54166666663,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,248900,245633.33333333334,3266.666666666657
24,1612,4,4,1980,1980,0,0,1,4,2,1,1,7,561,561,1,561,668,2,1,5,1,2,462,2,154,7,2009,0.0,2.0,1229.0,0.0,143590.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121000,155666.66666666666,34666.66666666666
90,13377,4,3,2006,2006,0,2,1,4,2,1,6,3,260,1836,3,1846,0,3,3,7,1,4,495,2,0,7,2006,1.0,2.0,1846.0,33.0,201803.43445692884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,233555,229233.33333333334,4321.666666666657
70,8749,6,3,2002,2002,0,2,1,4,2,1,1,7,840,840,4,840,885,3,3,6,0,0,550,2,0,11,2009,0.0,3.0,1725.0,49.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,198500,190362.5,8137.5
51,3635,6,3,2007,2007,130,2,1,4,2,1,5,1,398,1386,4,1569,0,1,3,7,1,2,660,2,143,5,2009,1.0,2.0,1569.0,21.0,196661.67857142852,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,175900,229604.83333333334,53704.83333333334
75,9937,3,4,1965,1965,0,2,1,2,2,1,4,2,136,1256,3,1256,0,3,1,6,0,0,276,2,736,6,2008,1.0,2.0,1256.0,69.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,147500,135416.66666666666,12083.333333333343
110,15274,8,3,2003,2003,724,2,1,5,2,1,6,3,480,2452,4,2452,0,3,4,10,1,4,886,2,0,7,2009,2.0,2.0,2452.0,117.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,445000,433344.8333333333,11655.166666666686
65,10926,3,3,1959,1959,74,0,1,2,2,1,1,7,1678,1678,1,1678,0,6,1,10,0,0,0,0,0,8,2009,0.0,2.0,1678.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,119900,108333.33333333333,11566.666666666672
65,6001,4,3,1940,1950,0,0,1,3,2,1,2,4,232,600,4,600,319,3,1,5,0,0,231,2,0,3,2010,0.0,1.0,919.0,46.0,135071.9375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,95000,113741.66666666667,18741.66666666667
0,9079,3,3,1961,1961,0,0,1,2,2,1,4,2,0,864,1,864,0,2,1,5,0,0,440,2,158,7,2009,0.0,1.0,864.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,122000,118650.0,3350.0
0,9759,3,3,1966,1966,0,0,1,2,2,1,4,2,252,1051,1,1051,0,3,1,6,0,0,264,2,182,3,2006,1.0,1.0,1051.0,89.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,124400,132000.0,7600.0
85,10625,6,3,2005,2005,0,2,1,4,2,1,1,7,1026,1026,4,1026,932,3,3,9,1,4,936,2,154,7,2008,0.0,3.0,1958.0,211.0,229707.32417582412,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,250000,261289.0,11289.0
75,12890,4,3,1989,1989,128,0,1,4,2,1,1,7,1495,1495,4,1495,0,3,1,8,1,2,438,2,252,7,2008,0.0,2.0,1495.0,193.0,246599.54166666663,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,150000,306031.5,156031.5
0,17871,4,3,1967,1976,359,0,1,4,2,3,5,1,1152,1680,2,1724,0,3,1,7,1,4,480,2,0,6,2009,1.0,2.0,1724.0,0.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,197900,195367.33333333334,2532.666666666657
65,8850,6,4,1916,1950,0,0,1,2,2,1,1,7,815,815,4,815,875,3,1,7,1,4,225,2,0,7,2006,0.0,1.0,1690.0,331.0,123991.89121338911,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,144000,126600.0,17400.0
65,10237,4,3,2005,2006,0,2,1,4,2,1,1,7,768,768,4,768,768,3,3,6,1,4,400,2,100,6,2007,0.0,3.0,1536.0,39.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,176000,178880.83333333334,2880.833333333343
50,5190,6,3,1948,1950,0,0,1,2,2,1,1,7,570,570,1,617,462,2,1,5,1,4,249,2,135,1,2008,0.0,1.0,1079.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,125600,107766.66666666667,17833.33333333333
0,11075,3,2,1969,1969,232,0,1,2,2,3,5,1,29,784,4,1168,800,4,1,7,1,1,530,2,305,9,2008,1.0,3.0,1968.0,190.0,162226.63157894736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,172000,177983.33333333334,5983.333333333343
69,4899,4,7,1920,1950,0,0,1,2,2,1,4,2,450,755,4,755,755,3,1,6,0,0,216,2,0,6,2006,0.0,1.0,1510.0,165.0,135071.9375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,149000,119741.66666666667,29258.33333333333
24,2280,6,4,1975,1975,0,0,1,4,2,1,1,7,836,836,4,836,0,2,1,4,0,0,308,2,0,6,2010,0.0,1.0,836.0,31.0,140710.86956521738,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,120000,135916.66666666666,15916.666666666657
0,21453,4,3,1969,1969,0,0,1,2,2,4,5,1,0,938,4,988,0,1,1,4,2,2,540,2,0,10,2006,1.0,1.0,988.0,261.0,208662.0909090909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,180000,245833.33333333334,65833.33333333334
30,5330,7,3,2006,2007,0,2,1,4,2,1,1,7,1550,1550,4,1550,0,2,3,5,0,0,528,2,0,7,2007,0.0,3.0,1550.0,103.0,229707.32417582412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,207500,215783.33333333334,8283.333333333343
60,21930,3,3,2005,2005,0,2,1,4,4,3,1,7,732,732,4,734,1104,4,1,7,1,4,372,2,100,7,2006,0.0,3.0,1838.0,41.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,192140,197704.16666666666,5564.166666666657
70,8078,3,3,1958,1958,260,0,1,2,2,1,1,7,1560,1560,1,1560,0,4,1,8,0,0,484,2,0,12,2007,0.0,2.0,1560.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,128600,137166.66666666666,8566.666666666657
121,17671,7,8,1882,1986,0,2,3,2,2,1,4,2,700,916,3,916,826,4,3,8,1,4,424,2,0,11,2009,0.0,2.0,1742.0,170.0,123991.89121338911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,168000,176066.66666666666,8066.666666666657
77,10872,8,3,2006,2006,122,2,1,5,4,3,6,3,467,1504,4,1531,0,2,4,6,1,4,700,2,184,2,2009,1.0,2.0,1531.0,53.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,300000,279333.3333333333,20666.666666666686
43,3182,6,3,2005,2006,16,2,1,4,2,1,6,3,1330,1346,4,1504,0,1,3,7,1,4,457,2,156,5,2009,0.0,2.0,1504.0,0.0,196661.67857142852,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,181000,194331.66666666666,13331.666666666657
90,11250,6,3,1995,1996,0,2,3,4,4,3,6,3,245,930,4,950,1045,4,3,8,1,2,610,2,275,7,2006,1.0,3.0,1995.0,171.0,201803.43445692884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,237000,219950.0,17050.0
83,9849,6,4,2007,2007,0,2,1,4,2,3,1,7,1689,1689,4,1689,0,3,3,7,0,0,954,2,0,6,2007,0.0,2.0,1689.0,57.0,229707.32417582412,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,248328,236177.66666666666,12150.333333333343
70,8726,6,3,2002,2002,0,2,1,4,2,1,1,7,872,872,4,872,1037,4,3,8,0,0,529,2,0,9,2006,0.0,3.0,1909.0,109.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,197000,203833.33333333334,6833.333333333343
51,6120,3,4,1926,1950,0,0,1,2,2,1,5,1,405,756,3,903,378,2,3,6,0,0,379,2,25,8,2007,1.0,1.0,1281.0,0.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,132500,116416.66666666667,16083.333333333328
54,9783,4,3,1996,1996,0,0,1,4,2,1,1,7,821,821,3,821,955,3,1,7,1,2,443,2,286,5,2006,0.0,3.0,1776.0,117.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,202000,190316.66666666666,11683.333333333343
0,13700,6,4,1965,1988,288,0,1,2,2,4,5,1,410,864,1,902,918,4,3,8,2,4,492,2,60,5,2008,0.0,3.0,1820.0,84.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,201800,140233.33333333334,61566.66666666666
49,15256,7,3,2007,2007,84,2,1,4,2,4,6,3,556,1485,4,1464,0,3,3,6,0,0,754,2,168,8,2007,1.0,2.0,1464.0,161.0,229707.32417582412,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,282922,289880.1666666667,6958.166666666686
