MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Utilities,Lot_Config,Land_Slope,Neighborhood,Condition_1,Condition_2,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Roof_Matl,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating,Heating_QC,Central_Air,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Functional,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Garage_Cond,Paved_Drive,Wood_Deck_SF,Misc_Feature,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Condition,Sale_Price,Bsmt_Baths,Baths,Total_SF_Floors,Pool_Presence,Porch_Presence,Porch_Area,Mean_Price_Neigh
Two_Story_1945_and_Older,Residential_Low_Density,120,13728,1,0,Regular,Lvl,1,Corner,Gtl,Edwards,Norm,1,OneFam,Two_Story,4,6,1935,1986,Hip,1,Stucco,Stucco,None,0,0,1,CBlock,2,2,1,3,6,1,0,501,1127,GasA,4,Y,1236,872,0,4,1,3,7,Typ,2,2,Basment,Unf,540,2,2,Paved,0,None,0,7,2008,WD ,Normal,235000,0.0,2.0,2108.0,0.0,1.0,0.0,130843.38144329897
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9571,1,0,Regular,Lvl,1,Inside,Gtl,Edwards,Norm,1,OneFam,One_Story,3,4,1956,1956,Hip,1,Wd Sdng,Wd Sdng,None,0,0,1,CBlock,2,2,3,3,6,1,0,639,1509,GasA,1,Y,1509,0,0,3,1,3,6,Typ,1,2,Attchd,Unf,322,2,2,Paved,158,None,0,7,2008,WD ,Normal,159900,1.0,1.0,1509.0,0.0,1.0,0.0,130843.38144329897
Duplex_All_Styles_and_Ages,Residential_Low_Density,50,9350,1,0,Regular,Lvl,1,Inside,Gtl,Edwards,Norm,1,Duplex,SFoyer,3,3,1975,1975,Gable,1,HdBoard,HdBoard,None,0,0,1,PConc,4,2,3,6,3,1,0,0,864,GasA,2,N,864,0,0,2,1,1,4,Typ,0,0,No_Garage,No_Garage,0,0,0,Paved,0,None,0,4,2008,WD ,Normal,99600,1.0,1.0,864.0,0.0,0.0,0.0,130843.38144329897
Two_Story_1946_and_Newer,Residential_Low_Density,50,9360,1,0,Regular,Lvl,1,Corner,Gtl,Edwards,Norm,1,OneFam,Two_Story,4,7,1962,2001,Gable,1,VinylSd,VinylSd,BrkCmn,216,2,1,CBlock,2,2,1,3,6,1,0,297,621,GasA,1,Y,621,648,0,3,1,1,7,Typ,0,0,Detchd,Unf,280,2,2,Paved,0,None,0,11,2008,WD ,Normal,134500,0.0,2.0,1269.0,0.0,1.0,237.0,130843.38144329897
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,50,8405,1,1,Regular,Lvl,1,Inside,Gtl,Edwards,Norm,1,OneFam,One_and_Half_Fin,3,7,1900,1950,Gable,1,MetalSd,MetalSd,None,0,0,1,BrkTil,2,4,1,3,6,4,391,229,861,GasA,4,Y,961,406,0,4,1,1,7,Typ,0,0,Detchd,Unf,384,2,2,Paved,0,None,0,4,2008,WD ,Normal,119000,1.0,1.0,1367.0,0.0,1.0,243.0,130843.38144329897
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,70,7000,1,0,Regular,Lvl,1,Inside,Gtl,Edwards,Norm,1,TwoFmCon,Two_Story,3,6,1910,1991,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,4,2,4,6,3,1,0,148,1117,GasA,1,Y,820,527,0,3,1,1,5,Typ,0,0,No_Garage,No_Garage,0,0,0,Dirt_Gravel,85,None,0,1,2008,WD ,Normal,107500,1.0,1.0,1347.0,0.0,1.0,149.0,130843.38144329897
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,68,10880,1,0,Regular,Lvl,1,Inside,Gtl,Edwards,Norm,1,TwoFmCon,One_Story,3,3,1950,1950,Gable,1,MetalSd,MetalSd,None,0,0,1,CBlock,2,2,1,5,1,1,0,124,1164,GasW,1,N,1164,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,240,2,2,Paved,0,None,0,8,2008,ConLD,Normal,125000,1.0,1.0,1164.0,0.0,1.0,49.0,130843.38144329897
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,9600,1,0,Regular,Lvl,1,Corner,Gtl,Edwards,Artery,1,OneFam,One_and_Half_Fin,4,3,1924,1950,Gable,1,Wd Sdng,Wd Sdng,None,0,0,1,BrkTil,2,2,1,1,7,1,0,572,572,Grav,2,N,572,524,0,2,1,1,5,Typ,0,0,No_Garage,No_Garage,0,0,0,Dirt_Gravel,0,None,0,4,2008,WD ,Normal,79000,0.0,1.0,1096.0,0.0,1.0,137.0,130843.38144329897
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,60,9084,1,0,Regular,Lvl,1,Inside,Gtl,Edwards,Artery,1,OneFam,One_and_Half_Fin,3,4,1941,1950,Gable,1,VinylSd,VinylSd,None,0,0,1,CBlock,2,3,2,2,4,3,380,0,616,GasA,1,N,616,495,0,3,1,1,5,Typ,0,0,Detchd,Unf,200,2,3,Paved,48,None,0,3,2008,ConLw,Normal,95000,1.0,1.0,1111.0,0.0,0.0,0.0,130843.38144329897
Two_Story_1946_and_Newer,Residential_Low_Density,86,11839,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,6,3,1990,1990,Hip,1,HdBoard,HdBoard,BrkFace,99,0,1,PConc,4,2,1,6,3,1,0,390,1475,GasA,4,Y,1532,797,0,4,1,3,10,Typ,1,5,Attchd,Unf,514,2,2,Paved,192,None,0,5,2008,WD ,Normal,262280,1.0,3.0,2329.0,0.0,1.0,122.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,0,9771,1,0,Irregular,Lvl,1,Corner,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,4,3,1995,2002,Gable,1,HdBoard,HdBoard,BrkFace,190,2,1,PConc,4,2,1,2,4,1,0,298,1077,GasA,4,Y,1093,1721,0,4,1,3,9,Typ,1,2,BuiltIn,Fin,614,2,2,Paved,48,None,0,6,2008,WD ,Normal,260000,1.0,3.0,2814.0,0.0,1.0,32.0,184070.184
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9938,1,0,Regular,Lvl,1,Inside,Gtl,Sawyer_West,Norm,1,OneFam,One_Story,6,3,1994,1994,Gable,1,HdBoard,HdBoard,BrkFace,251,2,1,PConc,4,2,1,6,3,1,0,331,1602,GasA,4,Y,1626,0,0,3,1,3,7,Typ,1,2,Attchd,RFn,534,2,2,Paved,424,None,0,4,2008,WD ,Normal,226500,1.0,3.0,1626.0,0.0,1.0,41.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,0,14171,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,6,3,1993,1994,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,457,812,GasA,4,Y,1101,1099,0,4,1,3,9,Typ,1,2,Attchd,RFn,453,2,2,Paved,168,None,0,12,2008,WD ,Normal,225000,0.0,3.0,2200.0,0.0,1.0,99.0,184070.184
Split_or_Multilevel,Residential_Low_Density,85,10541,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,Sawyer_West,Norm,1,OneFam,SLvl,6,3,1996,1996,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,3,1,7,1,0,672,672,GasA,4,Y,1302,735,0,3,1,3,8,Typ,1,2,Attchd,Fin,472,2,2,Paved,100,None,0,2,2008,WD ,Normal,229000,0.0,3.0,2037.0,0.0,1.0,34.0,184070.184
Two_Story_1946_and_Newer,Residential_Low_Density,65,10616,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2007,2007,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,1,7,1,0,628,628,GasA,4,Y,628,728,0,3,1,3,6,Typ,1,4,BuiltIn,Fin,484,2,2,Paved,100,None,0,3,2008,New,Partial,177439,0.0,3.0,1356.0,0.0,1.0,25.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,9345,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,7,3,2007,2007,Gable,1,VinylSd,VinylSd,Stone,156,2,1,PConc,4,2,3,1,7,1,0,1615,1615,GasA,4,Y,1615,0,0,3,1,3,7,Typ,1,4,Attchd,RFn,864,2,2,Paved,168,None,0,5,2008,WD ,Normal,248500,0.0,2.0,1615.0,0.0,1.0,31.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11778,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,8,3,2008,2008,Hip,1,VinylSd,VinylSd,Stone,554,2,1,PConc,4,2,4,6,3,1,0,186,2271,GasA,4,Y,2276,0,0,3,1,4,7,Typ,2,4,Attchd,RFn,1348,4,2,Paved,0,None,0,6,2008,WD ,Abnorml,475000,1.0,2.0,2276.0,0.0,1.0,70.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,91,11778,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,PosN,1,OneFam,One_Story,8,3,2008,2008,Hip,1,VinylSd,VinylSd,Stone,402,3,1,PConc,5,2,3,6,3,1,0,598,1751,GasA,4,Y,1766,0,0,3,1,4,8,Typ,2,4,Attchd,Fin,874,2,2,Paved,216,None,0,12,2008,New,Partial,395039,1.0,3.0,1766.0,0.0,1.0,37.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,59,11228,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,Sawyer_West,Norm,1,OneFam,Two_Story,6,3,1993,1993,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,4,2,6,531,499,1080,GasA,4,Y,1080,1017,0,3,1,3,9,Typ,1,2,Attchd,Unf,678,2,2,Paved,196,None,0,12,2008,WD ,Normal,228000,1.0,3.0,2097.0,0.0,1.0,188.0,184070.184
Split_or_Multilevel,Residential_Low_Density,0,11454,1,0,Moderately_Irregular,Lvl,1,Corner,Gtl,Sawyer_West,Norm,1,OneFam,SLvl,7,3,1995,1995,Gable,1,VinylSd,VinylSd,BrkFace,302,2,1,PConc,4,2,4,6,3,1,0,631,1401,GasA,4,Y,1511,0,0,3,1,3,6,Typ,1,3,Attchd,Fin,811,2,2,Paved,168,None,0,2,2008,WD ,Normal,225000,1.0,2.0,1511.0,0.0,1.0,43.0,184070.184
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11500,1,0,Slightly_Irregular,Bnk,1,CulDSac,Gtl,Clear_Creek,Norm,1,OneFam,One_Story,4,4,1966,1966,Flat,0,Plywood,Plywood,None,0,0,1,CBlock,4,4,4,2,4,5,723,197,1182,GasA,4,Y,1643,0,0,2,1,1,6,Typ,1,4,Attchd,Unf,438,2,2,Paved,339,None,0,3,2008,WD ,Normal,195000,1.0,2.0,1643.0,0.0,0.0,0.0,208662.0909090909
Two_Story_1946_and_Newer,Residential_Low_Density,79,12798,1,0,Slightly_Irregular,HLS,1,Inside,Mod,Clear_Creek,Feedr,1,OneFam,Two_Story,4,3,1997,1997,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,4,6,3,1,0,154,616,GasA,3,Y,616,1072,0,4,1,3,8,Typ,0,0,Attchd,RFn,603,2,2,Paved,403,Shed,400,5,2008,WD ,Normal,200000,1.0,3.0,1688.0,0.0,1.0,300.0,208662.0909090909
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,9750,1,0,Regular,Low,1,Inside,Mod,College_Creek,Norm,1,OneFam,One_Story,3,6,1994,1994,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,1,6,3,1,0,268,990,GasA,4,Y,990,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,528,2,2,Paved,168,None,0,8,2008,WD ,Normal,155000,1.0,1.0,990.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9525,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,4,1995,2006,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,1,1,7,1,0,1099,1099,GasA,4,Y,1099,0,0,3,1,3,6,Typ,0,0,Attchd,Unf,352,2,2,Paved,278,None,0,6,2008,WD ,Normal,144000,0.0,2.0,1099.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,57,9245,1,0,Moderately_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,3,1994,1995,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,1,6,3,1,0,304,990,GasA,4,Y,990,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,672,2,2,Paved,0,None,0,2,2008,WD ,Normal,145000,1.0,1.0,990.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8696,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,6,3,1997,1998,Gable,1,VinylSd,VinylSd,BrkFace,150,0,1,PConc,4,2,4,6,3,1,0,110,1418,GasA,4,Y,1418,0,0,3,1,3,5,Typ,1,2,Attchd,RFn,558,2,2,Paved,208,None,0,5,2008,WD ,Normal,226001,1.0,2.0,1418.0,0.0,1.0,111.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,0,13142,1,0,Slightly_Irregular,Lvl,1,Corner,Gtl,College_Creek,PosN,1,OneFam,Two_Story,4,3,1997,1997,Gable,1,VinylSd,VinylSd,BrkFace,128,0,1,PConc,4,2,1,6,3,1,0,176,864,GasA,4,Y,872,899,0,3,1,3,6,Typ,0,0,Attchd,RFn,600,2,2,Paved,0,None,0,7,2008,WD ,Normal,215700,1.0,3.0,1771.0,0.0,1.0,97.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,68,8998,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2000,2000,Gable,1,VinylSd,VinylSd,BrkFace,120,2,1,PConc,4,2,2,6,3,1,0,255,782,GasA,4,Y,782,870,0,3,1,3,6,Typ,0,0,Attchd,RFn,532,2,2,Paved,0,None,0,6,2008,WD ,Normal,207500,0.0,3.0,1652.0,0.0,1.0,71.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,68,9179,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,1999,1999,Gable,1,VinylSd,VinylSd,BrkFace,158,2,1,PConc,4,2,1,6,3,1,0,240,873,GasA,4,Y,882,908,0,3,1,3,7,Typ,0,0,Attchd,RFn,588,2,2,Paved,0,None,0,6,2008,WD ,Abnorml,193000,1.0,3.0,1790.0,0.0,1.0,89.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,57,8924,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,1998,1999,Gable,1,VinylSd,VinylSd,None,0,0,1,PConc,4,2,3,1,7,1,0,880,880,GasA,4,Y,880,844,0,3,1,3,8,Typ,0,0,Attchd,Fin,527,2,2,Paved,120,None,0,7,2008,WD ,Normal,188000,0.0,3.0,1724.0,0.0,1.0,156.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,93,9382,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,One_Story,6,3,1999,2000,Gable,1,VinylSd,VinylSd,BrkFace,125,2,1,PConc,4,2,1,1,7,1,0,1468,1468,GasA,4,Y,1479,0,0,3,1,3,6,Typ,0,0,Attchd,RFn,577,2,2,Paved,120,None,0,7,2008,WD ,Normal,191000,0.0,2.0,1479.0,0.0,1.0,26.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,12803,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,6,3,2002,2002,Gable,1,VinylSd,VinylSd,BrkFace,99,2,1,PConc,4,2,2,6,3,1,0,572,1494,GasA,4,Y,1494,0,0,3,1,3,6,Typ,1,2,Attchd,RFn,530,2,2,Paved,192,None,0,9,2008,WD ,Normal,221000,1.0,2.0,1494.0,0.0,1.0,37.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,80,12435,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2001,2001,Gable,1,VinylSd,VinylSd,BrkFace,172,2,1,PConc,4,2,1,6,3,1,0,602,963,GasA,4,Y,963,829,0,3,1,3,7,Typ,1,2,Attchd,RFn,564,2,2,Paved,0,None,0,5,2008,WD ,Normal,231500,0.0,3.0,1792.0,0.0,1.0,342.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,75,12192,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2000,2001,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,265,928,GasA,4,Y,928,895,0,3,1,3,6,Typ,0,0,Attchd,RFn,626,2,2,Paved,192,Shed,4500,5,2008,WD ,Normal,235000,1.0,3.0,1823.0,0.0,1.0,37.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,68,11250,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2001,2002,Gable,1,VinylSd,VinylSd,BrkFace,162,2,1,PConc,4,2,2,6,3,1,0,434,920,GasA,4,Y,920,866,0,3,1,3,6,Typ,1,2,Attchd,RFn,608,2,2,Paved,0,None,0,9,2008,WD ,Normal,223500,1.0,3.0,1786.0,0.0,1.0,43.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9200,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,4,1975,1980,Hip,1,VinylSd,VinylSd,None,0,0,1,CBlock,4,2,3,2,4,4,491,167,938,GasA,1,Y,938,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,308,2,2,Paved,145,None,0,7,2008,WD ,Normal,130250,1.0,1.0,938.0,0.0,0.0,0.0,201803.43445692884
Split_or_Multilevel,Residential_Low_Density,65,8385,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,SLvl,3,7,1977,1977,Gable,1,HdBoard,HdBoard,BrkFace,220,2,1,CBlock,4,4,3,6,3,1,0,390,985,GasA,1,Y,985,0,0,3,1,1,6,Typ,0,0,Attchd,Unf,328,2,2,Paved,210,None,0,11,2008,WD ,Normal,149900,0.0,2.0,985.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,12250,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,4,1978,1978,Gable,1,HdBoard,HdBoard,BrkFace,180,0,1,CBlock,4,2,2,5,1,1,0,83,864,GasA,4,Y,1174,0,0,3,1,1,5,Typ,0,0,Attchd,Unf,528,2,2,Paved,211,None,0,5,2008,WD ,Normal,158000,1.0,1.0,1174.0,0.0,1.0,281.0,201803.43445692884
Split_or_Multilevel,Residential_Low_Density,0,10970,1,0,Slightly_Irregular,Low,1,Inside,Mod,College_Creek,Norm,1,OneFam,SLvl,4,4,1978,1978,Gable,1,Plywood,HdBoard,None,0,0,1,CBlock,4,4,4,6,3,2,435,0,940,GasA,1,Y,1026,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,576,2,3,Paved,0,None,0,10,2008,WD ,Normal,147000,1.0,1.0,1026.0,0.0,1.0,35.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9216,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,4,1975,1975,Gable,1,HdBoard,HdBoard,BrkFace,176,0,1,CBlock,2,2,3,5,1,1,0,782,1076,GasA,1,Y,1076,0,0,3,1,1,5,Typ,1,3,Detchd,Unf,576,2,2,Paved,0,None,0,9,2008,WD ,Abnorml,143195,0.0,2.0,1076.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,40,14330,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,4,1975,2001,Gable,1,Plywood,Wd Sdng,None,0,0,1,CBlock,2,2,1,3,6,5,596,180,864,GasA,1,Y,1558,0,0,2,1,1,5,Min2,0,0,Attchd,Fin,440,2,2,Paved,140,None,0,8,2008,WD ,Normal,163000,1.0,2.0,1558.0,0.0,1.0,239.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,88,7990,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,4,1975,1975,Hip,1,HdBoard,HdBoard,None,0,0,1,CBlock,4,2,1,1,7,1,0,924,924,GasA,1,Y,924,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,280,2,2,Paved,0,None,0,4,2008,WD ,Normal,110000,0.0,1.0,924.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7180,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,6,1972,1972,Hip,1,HdBoard,HdBoard,None,0,0,1,CBlock,2,2,3,5,1,1,0,474,864,GasA,1,Y,864,0,0,3,1,1,5,Typ,0,0,Detchd,Unf,352,2,2,Paved,0,None,0,5,2008,WD ,Normal,127000,0.0,1.0,864.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,60,7200,1,0,Regular,Bnk,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,3,6,1972,1972,Gable,1,HdBoard,HdBoard,None,0,0,1,CBlock,2,2,3,5,1,1,0,148,780,GasA,4,Y,780,0,0,2,1,1,4,Typ,0,0,Detchd,Unf,352,2,2,Paved,196,None,0,1,2008,WD ,Normal,124900,0.0,1.0,780.0,0.0,0.0,0.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,75,9742,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,One_Story,7,3,2002,2002,Hip,1,VinylSd,VinylSd,BrkFace,281,2,1,PConc,4,2,1,1,7,1,0,1777,1777,GasA,4,Y,1795,0,0,3,1,3,7,Typ,1,4,Attchd,RFn,534,2,2,Paved,171,None,0,9,2008,WD ,Normal,230000,0.0,2.0,1795.0,0.0,1.0,160.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,75,9473,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,7,3,2002,2002,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,324,1128,GasA,4,Y,1128,903,0,3,1,3,7,Typ,1,4,Attchd,RFn,577,2,2,Paved,0,None,0,3,2008,WD ,Normal,237000,1.0,3.0,2031.0,0.0,1.0,212.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,0,10316,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2000,2000,Gable,1,VinylSd,VinylSd,None,0,2,1,PConc,4,2,1,6,3,1,0,257,992,GasA,4,Y,992,873,0,3,1,3,7,Typ,1,2,Attchd,RFn,839,2,2,Paved,0,None,0,6,2008,WD ,Normal,235000,1.0,3.0,1865.0,0.0,1.0,185.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,0,10400,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,2001,2001,Gable,1,VinylSd,VinylSd,BrkFace,227,2,1,PConc,4,2,1,1,7,1,0,1257,1257,GasA,4,Y,1290,871,0,3,1,3,8,Typ,1,2,Attchd,RFn,570,2,2,Paved,0,None,0,6,2008,WD ,Normal,230500,0.0,3.0,2161.0,0.0,1.0,85.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,73,9066,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,7,3,1999,2000,Gable,1,VinylSd,VinylSd,BrkFace,320,2,1,PConc,4,2,2,6,3,1,0,336,1004,GasA,4,Y,1004,848,0,3,1,3,7,Typ,2,2,Attchd,Fin,660,2,2,Paved,224,None,0,12,2008,WD ,Normal,230000,0.0,3.0,1852.0,0.0,1.0,107.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,75,11404,1,0,Slightly_Irregular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,6,3,1998,1999,Gable,1,VinylSd,VinylSd,BrkFace,202,2,1,PConc,4,2,3,5,1,1,0,901,1153,GasA,4,Y,1153,878,0,3,1,3,8,Typ,1,2,Attchd,Fin,541,2,2,Paved,192,None,0,7,2008,WD ,Normal,222500,0.0,3.0,2031.0,0.0,1.0,85.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,0,9240,1,0,Regular,Lvl,1,Inside,Gtl,College_Creek,Norm,1,OneFam,Two_Story,7,3,2001,2002,Gable,1,VinylSd,VinylSd,BrkFace,396,2,1,PConc,4,2,1,1,7,1,0,1055,1055,GasA,4,Y,1055,1208,0,3,1,3,7,Typ,1,2,BuiltIn,Fin,905,2,2,Paved,0,None,0,9,2008,WD ,Normal,287000,0.0,3.0,2263.0,0.0,1.0,45.0,201803.43445692884
Two_Story_1946_and_Newer,Residential_Low_Density,0,9720,1,0,Slightly_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,Two_Story,8,3,2001,2002,Gable,1,VinylSd,VinylSd,BrkFace,134,2,1,PConc,4,2,2,6,3,1,0,163,1357,GasA,4,Y,1366,581,0,3,1,3,7,Typ,1,2,BuiltIn,Fin,725,2,2,Paved,168,None,0,1,2008,WD ,Normal,274000,1.0,3.0,1947.0,0.0,1.0,117.0,201803.43445692884
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,14860,1,0,Moderately_Irregular,Lvl,1,CulDSac,Gtl,College_Creek,Norm,1,OneFam,One_Story,7,3,2002,2003,Hip,1,VinylSd,VinylSd,BrkFace,240,2,1,PConc,5,2,4,6,3,1,0,240,1778,GasA,4,Y,1786,0,0,3,1,3,6,Typ,1,4,Attchd,RFn,715,2,2,Paved,182,None,0,6,2008,WD ,Normal,300000,1.0,2.0,1786.0,0.0,1.0,36.0,201803.43445692884
