Lot_Frontage,Lot_Area,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Bedroom_AbvGr,Kitchen_Qual,TotRms_AbvGrd,Fireplaces,Fireplace_Qu,Garage_Area,Garage_Cond,Wood_Deck_SF,Mo_Sold,Year_Sold,Bsmt_Baths,Baths,Total_SF_Floors,Porch_Area,Mean_Price_Neigh,MS_SubClass_One_Story_1945_and_Older,MS_Zoning_Residential_Low_Density,Lot_Shape_Regular,Land_Contour_HLS,Lot_Config_Corner,Lot_Config_Inside,Land_Slope_Gtl,Roof_Style_Gable,Exterior_1st_Wd Sdng,Exterior_2nd_MetalSd,Exterior_2nd_VinylSd,Mas_Vnr_Type_Stone,Foundation_CBlock,Central_Air_N,Garage_Type_Attchd,Garage_Finish_RFn,Paved_Drive_Dirt_Gravel,Paved_Drive_Paved,Sale_Type_WD ,Sale_Condition_Abnorml,Sale_Condition_Family,Sale_Condition_Normal,Actual Value,Predicted Value,Difference
70,9800,3,3,1920,1950,0,0,2,2,2,1,1,7,816,816,1,1012,0,2,1,5,0,0,429,2,121,4,2010,0.0,1.0,1012.0,81.0,184070.184,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,67500,143238.88095238095,75738.88095238095
80,9200,4,4,1965,1965,0,0,1,2,2,1,3,6,244,1136,1,1136,0,3,1,5,1,4,384,2,426,7,2008,1.0,1.0,1136.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,140000,131364.54104477612,8635.458955223876
0,8239,6,3,1986,1986,0,2,1,0,0,0,0,5,0,0,3,1295,0,2,3,5,0,0,312,2,0,11,2006,0.0,2.0,1295.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,230000,174186.35519125682,55813.64480874318
65,8773,6,3,2004,2004,98,2,1,4,2,3,6,3,1390,1414,4,1414,0,3,3,6,0,0,494,2,132,5,2010,0.0,2.0,1414.0,106.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,185500,197532.1,12032.100000000006
47,10820,6,3,1999,1999,0,2,1,4,2,4,6,3,646,988,4,988,885,3,3,7,1,2,597,2,202,3,2007,0.0,3.0,1873.0,124.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,235500,215805.91025641025,19694.08974358975
0,6173,3,4,1967,1967,75,0,1,2,2,1,6,3,277,876,1,902,0,3,1,6,0,0,288,2,0,8,2007,0.0,1.0,902.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,125500,131364.54104477612,5864.541044776124
90,12878,6,3,2003,2004,418,2,1,4,2,1,5,1,498,1760,4,1760,0,3,3,8,1,4,583,2,165,6,2009,1.0,2.0,1760.0,191.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,269500,253089.22727272726,16410.772727272735
66,19255,4,3,1983,1983,100,2,1,4,2,3,3,6,0,520,3,1338,0,2,3,5,1,1,576,2,0,9,2009,0.0,2.0,1338.0,0.0,184070.184,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,156500,174186.35519125682,17686.355191256822
53,5470,5,3,1958,1958,0,0,1,2,2,1,1,7,792,792,3,792,0,2,1,4,0,0,366,2,0,8,2009,0.0,1.0,792.0,91.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,99900,112702.48913043478,12802.489130434784
95,11639,6,3,2007,2008,0,2,1,4,2,1,1,7,1428,1428,4,1428,0,3,3,6,0,0,480,2,0,12,2008,0.0,2.0,1428.0,121.0,229707.32417582412,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182000,197532.1,15532.100000000006
0,12936,4,4,1972,1972,0,0,1,2,4,1,4,2,130,723,1,735,660,3,1,6,1,2,497,2,294,12,2009,1.0,2.0,1395.0,117.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,162000,174186.35519125682,12186.355191256822
60,10284,2,6,1925,1993,0,0,1,2,2,2,5,1,55,1151,4,845,436,1,1,6,0,0,580,2,0,8,2007,1.0,2.0,1281.0,0.0,123991.89121338911,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,128500,98552.12389380531,29947.876106194686
0,12358,3,4,1941,1950,0,0,1,2,2,1,3,6,360,720,1,854,0,2,1,7,0,0,660,2,237,5,2007,0.0,2.0,854.0,0.0,123991.89121338911,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,128500,131364.54104477612,2864.541044776124
75,8250,4,6,1981,1981,0,0,1,0,0,0,0,5,0,0,1,964,918,4,1,8,2,2,612,2,0,5,2009,0.0,2.0,1882.0,0.0,184070.184,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,160000,171673.53333333333,11673.533333333326
53,7155,6,7,1918,1990,0,0,1,2,3,2,1,7,600,600,4,628,600,3,1,6,1,4,215,2,0,5,2009,0.0,1.0,1228.0,113.0,207550.83495145632,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,137000,174186.35519125682,37186.35519125682
62,12677,7,3,2003,2004,472,3,1,5,2,4,6,3,300,1518,4,1518,0,1,4,6,1,4,588,2,185,4,2008,0.0,2.0,1518.0,141.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,274000,392000.0,118000.0
65,7150,3,4,1962,1962,60,0,1,2,2,1,2,4,182,912,3,912,0,3,1,6,0,0,252,2,0,10,2009,1.0,1.0,912.0,0.0,136751.1523178808,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,123000,131364.54104477612,8364.541044776124
68,7838,3,3,1967,1967,0,0,1,2,2,3,5,1,95,864,1,900,0,3,1,6,1,1,288,2,175,12,2006,1.0,1.0,900.0,145.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,123000,131364.54104477612,8364.541044776124
33,5976,3,6,1920,1950,0,0,1,2,2,1,1,7,624,624,3,624,624,2,1,8,0,0,0,0,0,12,2006,0.0,2.0,1248.0,387.0,123991.89121338911,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,93500,103526.15584415584,10026.155844155845
50,6125,3,6,1939,1998,0,0,3,2,2,1,3,6,422,728,4,728,546,3,1,6,0,0,224,2,0,3,2007,0.0,2.0,1274.0,193.0,124756.25,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,135000,131364.54104477612,3635.458955223876
65,10237,4,3,2005,2006,0,2,1,4,2,1,6,3,1288,1316,4,1316,0,3,3,6,1,4,397,2,100,10,2006,0.0,2.0,1316.0,24.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,169990,197532.1,27542.100000000006
0,7015,3,2,1950,1950,161,0,1,2,2,1,2,4,524,709,1,979,224,3,3,5,1,2,352,2,0,7,2009,1.0,1.0,1203.0,249.0,124756.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,110000,131364.54104477612,21364.541044776124
65,10739,6,3,2002,2001,68,2,1,4,2,1,6,3,172,1431,4,1444,0,3,3,6,0,0,577,2,144,4,2009,1.0,2.0,1444.0,41.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,203000,197532.1,5467.899999999994
92,15922,8,3,2005,2006,550,2,1,5,2,3,1,7,1390,1390,4,1390,1405,4,4,10,1,4,660,2,272,1,2006,0.0,4.0,2795.0,103.0,324229.1960784314,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,401179,462197.8333333333,61018.833333333314
80,8800,4,6,1964,1997,306,0,3,2,2,1,5,1,431,845,4,845,1309,5,1,8,1,4,539,2,0,7,2007,0.0,3.0,2154.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,224500,149307.8651685393,75192.13483146069
64,6410,2,3,1959,1959,0,0,1,2,2,1,2,4,301,876,1,876,0,3,1,5,0,0,320,2,0,3,2009,0.0,1.0,876.0,0.0,130843.38144329896,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,85000,98552.12389380531,13552.123893805314
85,12633,9,3,2006,2007,242,3,1,5,2,4,1,7,1824,1824,4,1824,0,3,4,8,1,4,932,2,160,9,2007,0.0,2.0,1824.0,36.0,246599.54166666663,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,392000,353523.36842105264,38476.63157894736
60,9786,5,2,1922,1950,0,0,1,2,3,1,1,7,1007,1007,2,1077,0,3,1,6,1,4,210,3,0,5,2006,0.0,1.0,1077.0,149.0,103752.90322580644,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,91000,103526.15584415584,12526.155844155845
80,8892,3,3,1960,1960,66,0,1,2,2,1,1,7,1065,1065,3,1065,0,3,1,6,0,0,461,2,74,7,2007,0.0,2.0,1065.0,0.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,126500,112702.48913043478,13797.510869565216
90,13339,4,4,1960,1960,132,0,1,2,2,1,2,4,621,1561,1,1561,0,3,1,6,1,4,463,2,0,5,2009,1.0,2.0,1561.0,148.0,207550.83495145632,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,193000,169210.86956521738,23789.130434782623
21,1596,2,4,1973,1973,0,0,1,4,2,4,6,3,25,462,1,526,462,1,1,4,1,1,297,2,0,7,2008,1.0,1.0,988.0,222.0,95756.48648648648,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,94900,98552.12389380531,3652.123893805314
56,6956,2,6,1948,1950,0,0,3,3,2,2,1,7,624,624,4,624,312,3,1,5,0,0,265,1,0,4,2006,0.0,1.0,936.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,97900,98552.12389380531,652.1238938053139
60,7200,4,7,1915,1950,0,0,4,2,2,1,3,6,325,663,4,774,821,3,1,7,1,4,528,2,49,4,2006,0.0,2.0,1595.0,232.0,123991.89121338911,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,155500,149307.8651685393,6192.134831460688
68,9179,6,3,1999,1999,158,2,1,4,2,1,6,3,240,873,4,882,908,3,3,7,0,0,588,2,0,6,2008,1.0,3.0,1790.0,89.0,201803.43445692884,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,193000,215805.91025641025,22805.91025641025
0,4500,4,3,1999,1999,425,0,1,5,2,1,6,3,341,1224,4,1224,0,2,1,5,0,0,402,2,0,6,2009,1.0,2.0,1224.0,305.0,162226.63157894736,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,165000,174186.35519125682,9186.355191256822
37,4435,4,3,2004,2004,169,2,1,4,2,2,6,3,186,848,4,848,0,1,3,3,1,4,420,2,140,5,2006,1.0,1.0,848.0,0.0,201803.43445692884,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,155900,143238.88095238095,12661.119047619053
0,12384,6,6,1976,1976,233,0,1,4,2,1,1,7,793,793,1,1142,793,3,1,7,1,2,550,2,0,11,2007,0.0,3.0,1935.0,366.0,188406.90839694656,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,197900,215805.91025641025,17905.91025641025
43,12712,4,6,1973,2006,0,0,1,4,2,2,5,1,76,1044,1,1055,0,2,3,5,1,2,542,2,455,1,2007,1.0,1.0,1055.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,147000,131364.54104477612,15635.458955223876
60,6756,3,4,1910,1950,0,0,1,2,4,1,1,7,481,481,1,899,0,2,1,5,0,0,200,2,0,9,2008,0.0,1.0,899.0,97.0,123991.89121338911,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,78000,103526.15584415584,25526.155844155845
67,10656,7,3,2006,2007,274,2,1,4,2,3,1,7,1638,1638,4,1646,0,3,3,6,1,4,870,2,192,11,2007,0.0,2.0,1646.0,81.0,246599.54166666663,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,248900,272497.34,23597.340000000026
24,1612,4,4,1980,1980,0,0,1,4,2,1,1,7,561,561,1,561,668,2,1,5,1,2,462,2,154,7,2009,0.0,2.0,1229.0,0.0,143590.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,121000,112702.48913043478,8297.510869565216
90,13377,4,3,2006,2006,0,2,1,4,2,1,6,3,260,1836,3,1846,0,3,3,7,1,4,495,2,0,7,2006,1.0,2.0,1846.0,33.0,201803.43445692884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,233555,213765.8,19789.20000000001
70,8749,6,3,2002,2002,0,2,1,4,2,1,1,7,840,840,4,840,885,3,3,6,0,0,550,2,0,11,2009,0.0,3.0,1725.0,49.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,198500,215805.91025641025,17305.91025641025
51,3635,6,3,2007,2007,130,2,1,4,2,1,5,1,398,1386,4,1569,0,1,3,7,1,2,660,2,143,5,2009,1.0,2.0,1569.0,21.0,196661.67857142852,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,175900,222892.0,46992.0
75,9937,3,4,1965,1965,0,2,1,2,2,1,4,2,136,1256,3,1256,0,3,1,6,0,0,276,2,736,6,2008,1.0,2.0,1256.0,69.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,147500,139674.2048192771,7825.7951807228965
110,15274,8,3,2003,2003,724,2,1,5,2,1,6,3,480,2452,4,2452,0,3,4,10,1,4,886,2,0,7,2009,2.0,2.0,2452.0,117.0,322018.265060241,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,445000,565616.1428571428,120616.14285714284
65,10926,3,3,1959,1959,74,0,1,2,2,1,1,7,1678,1678,1,1678,0,6,1,10,0,0,0,0,0,8,2009,0.0,2.0,1678.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,119900,139674.2048192771,19774.204819277104
65,6001,4,3,1940,1950,0,0,1,3,2,1,2,4,232,600,4,600,319,3,1,5,0,0,231,2,0,3,2010,0.0,1.0,919.0,46.0,135071.9375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,95000,131364.54104477612,36364.541044776124
0,9079,3,3,1961,1961,0,0,1,2,2,1,4,2,0,864,1,864,0,2,1,5,0,0,440,2,158,7,2009,0.0,1.0,864.0,0.0,136751.1523178808,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,122000,131364.54104477612,9364.541044776124
0,9759,3,3,1966,1966,0,0,1,2,2,1,4,2,252,1051,1,1051,0,3,1,6,0,0,264,2,182,3,2006,1.0,1.0,1051.0,89.0,145097.34988713317,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,124400,131364.54104477612,6964.541044776124
85,10625,6,3,2005,2005,0,2,1,4,2,1,1,7,1026,1026,4,1026,932,3,3,9,1,4,936,2,154,7,2008,0.0,3.0,1958.0,211.0,229707.32417582412,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,250000,253089.22727272726,3089.227272727265
75,12890,4,3,1989,1989,128,0,1,4,2,1,1,7,1495,1495,4,1495,0,3,1,8,1,2,438,2,252,7,2008,0.0,2.0,1495.0,193.0,246599.54166666663,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,150000,222892.0,72892.0
0,17871,4,3,1967,1976,359,0,1,4,2,3,5,1,1152,1680,2,1724,0,3,1,7,1,4,480,2,0,6,2009,1.0,2.0,1724.0,0.0,188406.90839694656,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,197900,213765.8,15865.799999999988
65,8850,6,4,1916,1950,0,0,1,2,2,1,1,7,815,815,4,815,875,3,1,7,1,4,225,2,0,7,2006,0.0,1.0,1690.0,331.0,123991.89121338911,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,144000,149307.8651685393,5307.865168539312
65,10237,4,3,2005,2006,0,2,1,4,2,1,1,7,768,768,4,768,768,3,3,6,1,4,400,2,100,6,2007,0.0,3.0,1536.0,39.0,190646.5757575757,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,176000,174186.35519125682,1813.6448087431781
50,5190,6,3,1948,1950,0,0,1,2,2,1,1,7,570,570,1,617,462,2,1,5,1,4,249,2,135,1,2008,0.0,1.0,1079.0,0.0,130843.38144329896,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,125600,112702.48913043478,12897.510869565216
0,11075,3,2,1969,1969,232,0,1,2,2,3,5,1,29,784,4,1168,800,4,1,7,1,1,530,2,305,9,2008,1.0,3.0,1968.0,190.0,162226.63157894736,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,172000,215805.91025641025,43805.91025641025
69,4899,4,7,1920,1950,0,0,1,2,2,1,4,2,450,755,4,755,755,3,1,6,0,0,216,2,0,6,2006,0.0,1.0,1510.0,165.0,135071.9375,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,149000,103526.15584415584,45473.844155844155
24,2280,6,4,1975,1975,0,0,1,4,2,1,1,7,836,836,4,836,0,2,1,4,0,0,308,2,0,6,2010,0.0,1.0,836.0,31.0,140710.86956521738,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,120000,112702.48913043478,7297.510869565216
0,21453,4,3,1969,1969,0,0,1,2,2,4,5,1,0,938,4,988,0,1,1,4,2,2,540,2,0,10,2006,1.0,1.0,988.0,261.0,208662.0909090909,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,180000,143238.88095238095,36761.11904761905
30,5330,7,3,2006,2007,0,2,1,4,2,1,1,7,1550,1550,4,1550,0,2,3,5,0,0,528,2,0,7,2007,0.0,3.0,1550.0,103.0,229707.32417582412,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,207500,194003.7,13496.299999999988
60,21930,3,3,2005,2005,0,2,1,4,4,3,1,7,732,732,4,734,1104,4,1,7,1,4,372,2,100,7,2006,0.0,3.0,1838.0,41.0,190646.5757575757,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,192140,171673.53333333333,20466.466666666674
70,8078,3,3,1958,1958,260,0,1,2,2,1,1,7,1560,1560,1,1560,0,4,1,8,0,0,484,2,0,12,2007,0.0,2.0,1560.0,0.0,145097.34988713317,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,128600,139674.2048192771,11074.204819277104
121,17671,7,8,1882,1986,0,2,3,2,2,1,4,2,700,916,3,916,826,4,3,8,1,4,424,2,0,11,2009,0.0,2.0,1742.0,170.0,123991.89121338911,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,168000,238109.625,70109.625
77,10872,8,3,2006,2006,122,2,1,5,4,3,6,3,467,1504,4,1531,0,2,4,6,1,4,700,2,184,2,2009,1.0,2.0,1531.0,53.0,322018.265060241,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,300000,303457.05263157893,3457.052631578932
43,3182,6,3,2005,2006,16,2,1,4,2,1,6,3,1330,1346,4,1504,0,1,3,7,1,4,457,2,156,5,2009,0.0,2.0,1504.0,0.0,196661.67857142852,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,181000,222892.0,41892.0
90,11250,6,3,1995,1996,0,2,3,4,4,3,6,3,245,930,4,950,1045,4,3,8,1,2,610,2,275,7,2006,1.0,3.0,1995.0,171.0,201803.43445692884,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,237000,215805.91025641025,21194.08974358975
83,9849,6,4,2007,2007,0,2,1,4,2,3,1,7,1689,1689,4,1689,0,3,3,7,0,0,954,2,0,6,2007,0.0,2.0,1689.0,57.0,229707.32417582412,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,248328,222892.0,25436.0
70,8726,6,3,2002,2002,0,2,1,4,2,1,1,7,872,872,4,872,1037,4,3,8,0,0,529,2,0,9,2006,0.0,3.0,1909.0,109.0,201803.43445692884,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,197000,215805.91025641025,18805.91025641025
